# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
03/03/2011	55886	43
03/03/2011	64011	1325
03/03/2011	64012	1644
03/03/2011	64183	19
03/03/2011	64228	20
03/03/2011	64037	800
03/03/2011	65927	287
03/03/2011	65929	1873
03/03/2011	66243	403
03/03/2011	66245	346
03/03/2011	66470	41
03/03/2011	67547	1770
03/03/2011	67685	19
03/03/2011	67687	38
03/03/2011	67429	17062
03/03/2011	67430	20130
03/03/2011	67432	15121
03/03/2011	67434	15011
03/03/2011	67436	992
03/03/2011	67438	1740
03/03/2011	67440	5129
03/03/2011	67442	1544
03/03/2011	67443	1092
03/03/2011	67445	8070
03/03/2011	67446	7320
03/03/2011	67452	2610
03/03/2011	67453	1426
03/03/2011	67456	1332
03/03/2011	67458	73
03/03/2011	67459	5
03/03/2011	67460	1
03/03/2011	67461	3
03/03/2011	67465	1311
03/03/2011	67466	940
03/03/2011	67467	915
03/03/2011	67468	2264
03/03/2011	67717	2045
03/03/2011	67718	11
03/03/2011	68038	430
03/03/2011	68576	19695
03/03/2011	68577	2812
03/03/2011	68581	1682
03/03/2011	68582	11134
03/03/2011	68584	185
03/03/2011	68589	4441
03/03/2011	68591	5055
03/03/2011	68593	11323
03/03/2011	68595	3389
03/03/2011	68598	8666
03/03/2011	68599	23
03/03/2011	68602	6902
03/03/2011	68603	12
03/03/2011	68604	6102
03/03/2011	68605	16
03/03/2011	68609	2714
03/03/2011	68933	12
03/03/2011	68942	935
03/03/2011	68943	977
03/03/2011	68944	2
03/03/2011	68945	2
03/03/2011	68946	1920
03/03/2011	68947	1882
03/03/2011	69071	1738
