# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
02/16/2011	55886	42
02/16/2011	62306	18
02/16/2011	64011	979
02/16/2011	64012	577
02/16/2011	64183	62
02/16/2011	64189	25
02/16/2011	64037	701
02/16/2011	65992	17
02/16/2011	65927	776
02/16/2011	65929	1732
02/16/2011	65934	77
02/16/2011	66243	615
02/16/2011	66075	219
02/16/2011	66470	58
02/16/2011	67547	1725
02/16/2011	67668	3
02/16/2011	67681	14
02/16/2011	67683	4
02/16/2011	67684	173
02/16/2011	67685	51
02/16/2011	67687	116
02/16/2011	67429	16985
02/16/2011	67430	20052
02/16/2011	67432	15105
02/16/2011	67434	14995
02/16/2011	67435	24212
02/16/2011	67436	1829
02/16/2011	67438	1825
02/16/2011	67440	6156
02/16/2011	67442	2452
02/16/2011	67443	2490
02/16/2011	67444	4360
02/16/2011	67445	3632
02/16/2011	67446	2693
02/16/2011	67447	7366
02/16/2011	67452	1576
02/16/2011	67455	2870
02/16/2011	67457	426
02/16/2011	67459	695
02/16/2011	67460	746
02/16/2011	67461	785
02/16/2011	67462	2
02/16/2011	67464	2
02/16/2011	67465	2
02/16/2011	67468	1303
02/16/2011	67717	2022
02/16/2011	67718	8
02/16/2011	67995	7126
02/16/2011	68000	3617
02/16/2011	68001	3097
02/16/2011	68002	3930
02/16/2011	68003	18
02/16/2011	68006	10276
02/16/2011	68008	21167
02/16/2011	68010	22936
02/16/2011	68013	5889
02/16/2011	68015	2456
02/16/2011	68017	5986
02/16/2011	68020	14679
02/16/2011	68021	9407
02/16/2011	68026	8562
02/16/2011	68028	2788
02/16/2011	68029	2483
02/16/2011	68030	2435
02/16/2011	68031	2441
02/16/2011	68032	2597
02/16/2011	68033	3275
02/16/2011	68034	2134
02/16/2011	68035	2433
02/16/2011	68036	1800
02/16/2011	68037	2479
02/16/2011	68038	1487
02/16/2011	68106	4585
02/16/2011	68107	8300
02/16/2011	68109	4161
02/16/2011	68110	4057
