# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
02/10/2011	55886	14
02/10/2011	64011	1116
02/10/2011	64012	631
02/10/2011	64183	104
02/10/2011	64189	20
02/10/2011	64209	18
02/10/2011	64037	720
02/10/2011	65992	22
02/10/2011	66004	389
02/10/2011	65927	652
02/10/2011	65929	1932
02/10/2011	65934	131
02/10/2011	66157	11
02/10/2011	66243	1767
02/10/2011	66075	205
02/10/2011	66470	64
02/10/2011	67547	2065
02/10/2011	67668	10
02/10/2011	67679	1308
02/10/2011	67680	4185
02/10/2011	67682	89
02/10/2011	67684	1
02/10/2011	67685	130
02/10/2011	67687	241
02/10/2011	67462	1508
02/10/2011	67468	1294
02/10/2011	67718	4
02/10/2011	67996	1824
02/10/2011	67998	3306
02/10/2011	67999	1882
02/10/2011	68000	4116
02/10/2011	68001	4669
02/10/2011	68002	4340
02/10/2011	68003	7072
02/10/2011	68008	21281
02/10/2011	68010	23253
02/10/2011	68012	3175
02/10/2011	68015	2791
02/10/2011	68020	13949
02/10/2011	68021	9495
02/10/2011	68026	8819
02/10/2011	68027	5976
02/10/2011	68028	2785
02/10/2011	68029	2421
02/10/2011	68030	2441
02/10/2011	68031	2374
02/10/2011	68032	2413
02/10/2011	68033	3242
02/10/2011	68034	2105
02/10/2011	68035	2390
02/10/2011	68036	1693
02/10/2011	68037	2363
02/10/2011	68038	1465
02/10/2011	68096	5327
02/10/2011	68097	4265
02/10/2011	68101	4644
02/10/2011	68106	3266
02/10/2011	68107	20751
02/10/2011	68108	5251
02/10/2011	68109	13165
02/10/2011	68110	11888
02/10/2011	68111	4297
