# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
01/27/2011	55886	20
01/27/2011	64011	824
01/27/2011	64012	346
01/27/2011	64183	63
01/27/2011	64189	17
01/27/2011	64037	471
01/27/2011	65292	1520
01/27/2011	65991	13
01/27/2011	65992	18
01/27/2011	65994	33
01/27/2011	65999	38
01/27/2011	66004	406
01/27/2011	66020	295
01/27/2011	66037	11
01/27/2011	65944	11
01/27/2011	65951	1064
01/27/2011	65952	1999
01/27/2011	65927	140
01/27/2011	65929	3740
01/27/2011	65934	92
01/27/2011	66167	79
01/27/2011	66169	51
01/27/2011	66170	65
01/27/2011	66187	50
01/27/2011	66195	15
01/27/2011	66206	15
01/27/2011	66243	1432
01/27/2011	66244	94
01/27/2011	66254	334
01/27/2011	66042	27
01/27/2011	66075	317
01/27/2011	66078	111
01/27/2011	66080	292
01/27/2011	66514	398
01/27/2011	66324	32
01/27/2011	66343	1532
01/27/2011	66345	8394
01/27/2011	66353	64
01/27/2011	66355	4073
01/27/2011	66358	2346
01/27/2011	66359	2826
01/27/2011	66470	52
01/27/2011	67388	18350
01/27/2011	67389	19197
01/27/2011	67391	3178
01/27/2011	67392	20271
01/27/2011	67395	11590
01/27/2011	67397	4283
01/27/2011	67398	7210
01/27/2011	67400	4853
01/27/2011	67401	5345
01/27/2011	67403	12473
01/27/2011	67405	9113
01/27/2011	67408	10248
01/27/2011	67409	4439
01/27/2011	67411	4268
01/27/2011	67412	6572
01/27/2011	67413	2
01/27/2011	67414	1
01/27/2011	67416	2065
01/27/2011	67472	524
01/27/2011	67474	4365
01/27/2011	67485	4112
01/27/2011	67487	3154
01/27/2011	67488	3176
01/27/2011	67489	3839
01/27/2011	67490	3843
01/27/2011	67491	3718
01/27/2011	67493	2694
01/27/2011	67494	1737
01/27/2011	67503	1820
01/27/2011	67509	711
01/27/2011	67514	15
01/27/2011	67516	4196
01/27/2011	67518	2153
01/27/2011	67523	2890
01/27/2011	67525	2797
01/27/2011	67526	3067
01/27/2011	67532	1028
01/27/2011	67530	1675
01/27/2011	67533	30
01/27/2011	67536	8616
01/27/2011	67537	26
01/27/2011	67539	12
01/27/2011	67540	6249
01/27/2011	67542	3062
01/27/2011	67546	2910
01/27/2011	67547	1471
01/27/2011	67682	208
01/27/2011	67687	21
01/27/2011	67691	6
01/27/2011	67692	14
01/27/2011	67693	6
01/27/2011	67694	33
01/27/2011	67299	14
01/27/2011	67300	3178
01/27/2011	67305	2053
01/27/2011	67307	3134
01/27/2011	67309	11
01/27/2011	67311	3249
01/27/2011	67314	1425
01/27/2011	67316	6985
01/27/2011	67317	51
01/27/2011	67318	5510
01/27/2011	67319	16080
01/27/2011	67320	10694
01/27/2011	67321	10925
01/27/2011	67429	17237
01/27/2011	67430	40
01/27/2011	67432	15209
01/27/2011	67434	15218
01/27/2011	67436	1685
01/27/2011	67438	1529
01/27/2011	67440	7068
01/27/2011	67442	2699
01/27/2011	67443	2479
01/27/2011	67444	3582
01/27/2011	67445	3061
01/27/2011	67446	2560
01/27/2011	67448	13
01/27/2011	67452	1522
01/27/2011	67456	131
01/27/2011	67457	481
01/27/2011	67459	738
01/27/2011	67460	926
01/27/2011	67461	903
01/27/2011	67462	1726
01/27/2011	67463	291
01/27/2011	67464	265
01/27/2011	67465	4
01/27/2011	67468	810
01/27/2011	67718	6
01/27/2011	67698	7737
01/27/2011	67700	2048
01/27/2011	67701	2952
01/27/2011	67702	2760
01/27/2011	67704	14347
01/27/2011	67705	142
01/27/2011	67706	4966
01/27/2011	67708	3638
01/27/2011	67709	4113
01/27/2011	67710	4301
01/27/2011	67715	5222
01/27/2011	67711	5705
01/27/2011	67712	4963
01/27/2011	67995	20
01/27/2011	67996	30
01/27/2011	67999	1626
01/27/2011	68000	4315
01/27/2011	68001	1771
01/27/2011	68002	584
01/27/2011	68003	6449
01/27/2011	68008	21250
01/27/2011	68010	23297
01/27/2011	68012	3135
01/27/2011	68015	2797
01/27/2011	68018	4804
01/27/2011	68019	5243
01/27/2011	68023	7160
01/27/2011	68027	5897
01/27/2011	68028	2598
01/27/2011	68029	2312
01/27/2011	68030	2393
01/27/2011	68031	2383
01/27/2011	68032	2323
01/27/2011	68033	2749
01/27/2011	68034	2035
01/27/2011	68035	2431
01/27/2011	68037	2409
01/27/2011	68038	986
01/27/2011	68096	1
01/27/2011	68097	1
01/27/2011	68108	4
