# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
02/14/2011	55886	29
02/14/2011	62306	16
02/14/2011	64011	1038
02/14/2011	64012	504
02/14/2011	64183	57
02/14/2011	64189	33
02/14/2011	64037	664
02/14/2011	65992	18
02/14/2011	66004	146
02/14/2011	65927	527
02/14/2011	65929	1653
02/14/2011	65934	96
02/14/2011	66157	15
02/14/2011	66243	740
02/14/2011	66075	174
02/14/2011	66470	47
02/14/2011	67547	1719
02/14/2011	67668	4
02/14/2011	67679	701
02/14/2011	67680	2155
02/14/2011	67682	13
02/14/2011	67684	237
02/14/2011	67685	73
02/14/2011	67687	116
02/14/2011	67429	17033
02/14/2011	67430	20068
02/14/2011	67432	15047
02/14/2011	67433	15030
02/14/2011	67435	24350
02/14/2011	67436	1806
02/14/2011	67438	2025
02/14/2011	67440	5328
02/14/2011	67442	2419
02/14/2011	67443	2059
02/14/2011	67444	93
02/14/2011	67445	3219
02/14/2011	67446	2751
02/14/2011	67451	2165
02/14/2011	67453	1341
02/14/2011	67457	480
02/14/2011	67459	707
02/14/2011	67460	977
02/14/2011	67461	781
02/14/2011	67462	481
02/14/2011	67464	6
02/14/2011	67465	5
02/14/2011	67468	1405
02/14/2011	67717	2057
02/14/2011	67718	6
02/14/2011	67998	16
02/14/2011	68000	1822
02/14/2011	68001	3275
02/14/2011	68002	4940
02/14/2011	68003	6791
02/14/2011	68006	10696
02/14/2011	68008	21149
02/14/2011	68010	23111
02/14/2011	68014	4181
02/14/2011	68015	3445
02/14/2011	68016	8585
02/14/2011	68020	14820
02/14/2011	68021	10319
02/14/2011	68026	8894
02/14/2011	68028	2507
02/14/2011	68029	2300
02/14/2011	68030	2270
02/14/2011	68031	2290
02/14/2011	68032	2208
02/14/2011	68033	2732
02/14/2011	68034	1955
02/14/2011	68035	2303
02/14/2011	68036	1676
02/14/2011	68037	2236
02/14/2011	68038	1336
02/14/2011	68095	20
02/14/2011	68096	15
02/14/2011	68101	38
02/14/2011	68106	4807
02/14/2011	68107	9471
02/14/2011	68108	4695
02/14/2011	68109	3131
02/14/2011	68110	3895
