# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
12/23/2010	45085	11
12/23/2010	56291	145
12/23/2010	55886	48
12/23/2010	62306	13
12/23/2010	62926	2145
12/23/2010	62928	29
12/23/2010	62930	6132
12/23/2010	62935	26
12/23/2010	63905	3347
12/23/2010	63908	4573
12/23/2010	63911	5990
12/23/2010	63912	12
12/23/2010	63913	4842
12/23/2010	63914	44
12/23/2010	63917	6788
12/23/2010	63924	2
12/23/2010	63929	3476
12/23/2010	63930	3058
12/23/2010	63931	3736
12/23/2010	63932	2564
12/23/2010	63073	943
12/23/2010	63977	3722
12/23/2010	63959	1581
12/23/2010	63961	997
12/23/2010	63962	2727
12/23/2010	63965	11
12/23/2010	64011	417
12/23/2010	64012	62
12/23/2010	64183	118
12/23/2010	64185	14
12/23/2010	64117	17
12/23/2010	64189	43
12/23/2010	64228	52
12/23/2010	64231	145
12/23/2010	64233	15
12/23/2010	64037	536
12/23/2010	63589	14
12/23/2010	64428	13
12/23/2010	64432	269
12/23/2010	64435	204
12/23/2010	64436	2745
12/23/2010	65273	5342
12/23/2010	65274	5080
12/23/2010	65280	33
12/23/2010	65281	2042
12/23/2010	65283	4366
12/23/2010	65284	3407
12/23/2010	65285	2807
12/23/2010	65286	3249
12/23/2010	65288	3474
12/23/2010	65289	12290
12/23/2010	65291	16
12/23/2010	65292	1112
12/23/2010	65293	3984
12/23/2010	65294	9200
12/23/2010	65298	7072
12/23/2010	65301	7193
12/23/2010	65305	883
12/23/2010	65306	917
12/23/2010	65307	941
12/23/2010	65308	1365
12/23/2010	65309	1371
12/23/2010	64949	1214
12/23/2010	64950	162
12/23/2010	64956	162
12/23/2010	64963	2338
12/23/2010	64965	3437
12/23/2010	64966	1620
12/23/2010	64967	773
12/23/2010	64968	764
12/23/2010	64969	479
12/23/2010	64972	407
12/23/2010	64973	1361
12/23/2010	64975	1693
12/23/2010	65587	45
12/23/2010	65992	21
12/23/2010	65993	389
12/23/2010	66001	74
12/23/2010	66004	342
12/23/2010	66008	3265
12/23/2010	66009	145
12/23/2010	66011	8896
