# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
12/13/2010	45085	24
12/13/2010	56291	188
12/13/2010	55886	48
12/13/2010	62924	3425
12/13/2010	62930	6143
12/13/2010	62932	21
12/13/2010	62933	2233
12/13/2010	62935	16
12/13/2010	62937	9079
12/13/2010	63140	99
12/13/2010	63599	691
12/13/2010	63600	2686
12/13/2010	63898	758
12/13/2010	63901	5363
12/13/2010	63905	3368
12/13/2010	63906	5618
12/13/2010	63918	2538
12/13/2010	63920	4906
12/13/2010	63923	1927
12/13/2010	63924	1376
12/13/2010	63927	398
12/13/2010	63933	37
12/13/2010	63934	3769
12/13/2010	63073	15
12/13/2010	63969	1030
12/13/2010	63970	1089
12/13/2010	63972	2760
12/13/2010	63959	1050
12/13/2010	63960	1272
12/13/2010	63961	673
12/13/2010	63962	3102
12/13/2010	63986	2888
12/13/2010	63987	3083
12/13/2010	63988	2847
12/13/2010	63990	2739
12/13/2010	63992	65
12/13/2010	63993	3551
12/13/2010	63994	1019
12/13/2010	63995	1246
12/13/2010	63996	5856
12/13/2010	63999	988
12/13/2010	64002	2691
12/13/2010	64005	11605
12/13/2010	64006	525
12/13/2010	64008	306
12/13/2010	64009	580
12/13/2010	64010	26
12/13/2010	64011	819
12/13/2010	64012	213
12/13/2010	64169	301
12/13/2010	64170	76
12/13/2010	64180	1218
12/13/2010	64181	738
12/13/2010	64184	11
12/13/2010	64186	54
12/13/2010	64187	242
12/13/2010	64188	400
12/13/2010	64212	2644
12/13/2010	64204	5523
12/13/2010	64202	5500
12/13/2010	64221	150
12/13/2010	64117	21
12/13/2010	64118	230
12/13/2010	64119	73
12/13/2010	64120	12322
12/13/2010	64131	248
12/13/2010	64140	97
12/13/2010	64142	9136
12/13/2010	64148	14
12/13/2010	64154	2200
12/13/2010	64160	2
12/13/2010	64260	5320
12/13/2010	64263	19862
12/13/2010	64266	46296
12/13/2010	64270	2339
12/13/2010	64271	2699
12/13/2010	64275	5218
12/13/2010	64278	14324
12/13/2010	64279	10495
12/13/2010	64284	4096
12/13/2010	64286	5904
12/13/2010	64289	13646
12/13/2010	64292	2222
12/13/2010	64293	2296
12/13/2010	64295	279
12/13/2010	64297	3238
12/13/2010	64303	50
12/13/2010	64306	3006
12/13/2010	64314	1863
12/13/2010	64315	1419
12/13/2010	64316	1625
12/13/2010	64189	57
12/13/2010	64191	3780
12/13/2010	64193	1996
12/13/2010	64195	438
12/13/2010	64203	294
12/13/2010	64207	5
12/13/2010	64209	4
12/13/2010	64222	28
12/13/2010	64227	157
12/13/2010	64228	5184
12/13/2010	64231	358
12/13/2010	64233	15
12/13/2010	64234	32
12/13/2010	64242	7426
12/13/2010	64243	4873
12/13/2010	64244	1733
12/13/2010	64037	528
12/13/2010	63534	147
12/13/2010	63541	3531
12/13/2010	63543	1177
12/13/2010	63544	51
12/13/2010	63545	3558
12/13/2010	63546	480
12/13/2010	63553	20531
12/13/2010	63556	5495
12/13/2010	63558	4995
12/13/2010	63561	4056
12/13/2010	63563	3035
12/13/2010	63566	7783
12/13/2010	63573	1801
12/13/2010	63574	2067
12/13/2010	63575	2184
12/13/2010	63584	566
12/13/2010	63585	438
12/13/2010	63589	3051
12/13/2010	64416	2844
12/13/2010	64417	2635
12/13/2010	64419	3339
12/13/2010	64420	3707
12/13/2010	64422	3839
12/13/2010	64424	2143
12/13/2010	64426	5055
12/13/2010	64428	5162
12/13/2010	64432	684
12/13/2010	64433	390
12/13/2010	64434	407
12/13/2010	64435	669
12/13/2010	64436	2817
12/13/2010	65271	9373
12/13/2010	65274	6151
12/13/2010	65280	12
12/13/2010	65281	16
12/13/2010	65283	4919
12/13/2010	65285	3123
12/13/2010	65286	3257
12/13/2010	65291	2968
12/13/2010	65292	1503
12/13/2010	65293	5053
12/13/2010	65294	13725
12/13/2010	65302	3811
12/13/2010	65304	3577
12/13/2010	65305	677
12/13/2010	65306	611
12/13/2010	65307	597
12/13/2010	65308	907
12/13/2010	65309	873
12/13/2010	64949	1019
12/13/2010	64950	1559
12/13/2010	64954	4719
12/13/2010	64955	501
12/13/2010	64956	184
12/13/2010	64961	3900
12/13/2010	64962	12
12/13/2010	64963	2051
12/13/2010	64966	4237
12/13/2010	64967	527
12/13/2010	64968	517
12/13/2010	64969	420
12/13/2010	64972	423
12/13/2010	64973	1690
12/13/2010	64975	3494
12/13/2010	65513	634
12/13/2010	65514	998
12/13/2010	65515	223
12/13/2010	65516	185
12/13/2010	65518	116
12/13/2010	65519	37
12/13/2010	65522	25
12/13/2010	65524	767
12/13/2010	65526	11
12/13/2010	65532	160
12/13/2010	65538	7
12/13/2010	65539	163
12/13/2010	65540	56
12/13/2010	65542	19
12/13/2010	65545	3
12/13/2010	65546	8
12/13/2010	65547	9
12/13/2010	65555	1240
12/13/2010	65556	3898
12/13/2010	65558	1991
12/13/2010	65560	13
12/13/2010	65562	5536
12/13/2010	65570	3580
12/13/2010	65573	11443
12/13/2010	65572	11651
12/13/2010	65575	1113
12/13/2010	65576	1861
12/13/2010	65577	6532
12/13/2010	65578	1466
12/13/2010	65579	6813
12/13/2010	65580	5087
12/13/2010	65581	3009
12/13/2010	65582	1273
12/13/2010	65583	7174
12/13/2010	65585	5879
12/13/2010	65586	6209
12/13/2010	65587	25369
12/13/2010	65509	4
12/13/2010	65614	4
12/13/2010	65589	15810
12/13/2010	65599	1262
12/13/2010	65600	1519
12/13/2010	65601	1327
12/13/2010	65602	2694
12/13/2010	65603	1613
12/13/2010	65604	1765
12/13/2010	65605	7068
12/13/2010	65607	9
12/13/2010	65609	5917
12/13/2010	65610	761
