# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
12/30/2010	55981	13
12/30/2010	56291	551
12/30/2010	55886	36
12/30/2010	62306	14
12/30/2010	62926	88
12/30/2010	62928	19520
12/30/2010	62930	19
12/30/2010	62932	4531
12/30/2010	62933	11
12/30/2010	62935	3032
12/30/2010	62937	38
12/30/2010	62939	28
12/30/2010	63183	14
12/30/2010	63905	3361
12/30/2010	63908	3808
12/30/2010	63911	7736
12/30/2010	63913	4182
12/30/2010	63918	2425
12/30/2010	63921	6149
12/30/2010	63926	3589
12/30/2010	63929	3480
12/30/2010	63930	3030
12/30/2010	63931	3722
12/30/2010	63932	2534
12/30/2010	63073	888
12/30/2010	63959	1004
12/30/2010	63961	639
12/30/2010	63962	1988
12/30/2010	64011	882
12/30/2010	64012	62
12/30/2010	64164	17
12/30/2010	64175	11
12/30/2010	64183	120
12/30/2010	64185	30
12/30/2010	64186	41
12/30/2010	64212	17
12/30/2010	64204	18
12/30/2010	64202	11
12/30/2010	64208	14
12/30/2010	64213	28
12/30/2010	64215	22
12/30/2010	64117	28
12/30/2010	64141	25
12/30/2010	64260	18
12/30/2010	64308	14
12/30/2010	64189	49
12/30/2010	64228	57
12/30/2010	64231	53
12/30/2010	64235	24
12/30/2010	64013	14
12/30/2010	64037	570
12/30/2010	63541	18
12/30/2010	64425	26
12/30/2010	64432	298
12/30/2010	64436	4057
12/30/2010	65273	5296
12/30/2010	65274	5088
12/30/2010	65283	4296
12/30/2010	65284	3376
12/30/2010	65285	3189
12/30/2010	65286	3169
12/30/2010	65288	3521
12/30/2010	65290	7617
12/30/2010	65292	1309
12/30/2010	65293	4645
12/30/2010	65294	12
12/30/2010	65305	422
12/30/2010	65306	442
12/30/2010	65307	450
12/30/2010	65308	677
12/30/2010	65309	680
12/30/2010	64949	149
12/30/2010	64950	1442
12/30/2010	64955	557
12/30/2010	64964	2876
12/30/2010	64965	815
12/30/2010	64966	1833
12/30/2010	64967	771
12/30/2010	64968	688
12/30/2010	64969	413
12/30/2010	64973	2066
12/30/2010	64975	1177
12/30/2010	65992	22
12/30/2010	65993	2393
12/30/2010	66001	460
12/30/2010	66004	418
12/30/2010	66006	3688
12/30/2010	66008	3344
12/30/2010	66010	51
12/30/2010	66011	18637
12/30/2010	66014	4914
12/30/2010	66015	1410
12/30/2010	66016	5501
12/30/2010	66017	9150
12/30/2010	66018	14
12/30/2010	66019	1958
12/30/2010	66020	1367
12/30/2010	66027	1319
12/30/2010	66023	6202
12/30/2010	66024	793
12/30/2010	66026	1738
12/30/2010	66029	652
12/30/2010	66030	1157
12/30/2010	66031	66
12/30/2010	66036	49
12/30/2010	65935	16217
12/30/2010	65936	94353
12/30/2010	65937	6550
12/30/2010	65939	412
12/30/2010	65940	638
12/30/2010	65942	1030
12/30/2010	65943	86
12/30/2010	65945	387
12/30/2010	65950	3399
12/30/2010	65953	5443
