# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
12/15/2010	45085	18
12/15/2010	56291	263
12/15/2010	55886	52
12/15/2010	62924	3338
12/15/2010	62926	81
12/15/2010	62928	11215
12/15/2010	62930	5143
12/15/2010	62932	15
12/15/2010	62933	28
12/15/2010	62935	13
12/15/2010	62939	3016
12/15/2010	63140	93
12/15/2010	63599	576
12/15/2010	63600	2703
12/15/2010	63905	3393
12/15/2010	63906	5003
12/15/2010	63914	5720
12/15/2010	63921	5682
12/15/2010	63923	716
12/15/2010	63924	1367
12/15/2010	63927	500
12/15/2010	63930	3019
12/15/2010	63073	33
12/15/2010	63969	1028
12/15/2010	63970	1061
12/15/2010	63972	2782
12/15/2010	63959	1041
12/15/2010	63961	681
12/15/2010	63962	3135
12/15/2010	63965	1006
12/15/2010	63986	2929
12/15/2010	63987	3126
12/15/2010	63988	2897
12/15/2010	63990	2684
12/15/2010	63991	3836
12/15/2010	63993	3766
12/15/2010	63994	1447
12/15/2010	63995	1877
12/15/2010	63996	7257
12/15/2010	63998	2022
12/15/2010	63999	1458
12/15/2010	64002	3348
12/15/2010	64004	26
12/15/2010	64006	618
12/15/2010	64008	374
12/15/2010	64009	822
12/15/2010	64011	593
12/15/2010	64012	113
12/15/2010	64157	814
12/15/2010	64169	307
12/15/2010	64174	1488
12/15/2010	64183	215
12/15/2010	64184	7349
12/15/2010	64185	12
12/15/2010	64186	20
12/15/2010	64187	218
12/15/2010	64188	714
12/15/2010	64204	44
12/15/2010	64202	42
12/15/2010	64221	180
12/15/2010	64117	13
12/15/2010	64118	311
12/15/2010	64119	77
12/15/2010	64120	8541
12/15/2010	64130	405
12/15/2010	64141	11
12/15/2010	64160	4
12/15/2010	64259	1344
12/15/2010	64260	15
12/15/2010	64264	4228
12/15/2010	64268	9778
12/15/2010	64270	1985
12/15/2010	64271	2746
12/15/2010	64275	4801
12/15/2010	64277	11306
12/15/2010	64279	10715
12/15/2010	64285	4512
12/15/2010	64289	22
12/15/2010	64292	2042
12/15/2010	64293	2138
12/15/2010	64295	63
12/15/2010	64299	2628
12/15/2010	64303	35
12/15/2010	64310	2628
12/15/2010	64314	2048
12/15/2010	64315	2706
12/15/2010	64316	3324
12/15/2010	64319	9713
12/15/2010	64320	20
12/15/2010	64189	45
12/15/2010	64193	2228
12/15/2010	64195	442
12/15/2010	64197	90
12/15/2010	64209	7
12/15/2010	64222	21
12/15/2010	64227	44
12/15/2010	64228	319
12/15/2010	64231	196
12/15/2010	64234	30
12/15/2010	64243	4698
12/15/2010	64244	1432
12/15/2010	64037	456
12/15/2010	63534	150
12/15/2010	63538	13
12/15/2010	63544	74
12/15/2010	63545	671
12/15/2010	63546	577
12/15/2010	63552	20702
12/15/2010	63553	20076
12/15/2010	63558	5073
12/15/2010	63561	4168
12/15/2010	63562	4399
12/15/2010	63563	3224
12/15/2010	63564	7691
12/15/2010	63566	94
12/15/2010	63569	7617
12/15/2010	63573	2126
12/15/2010	63574	3031
12/15/2010	63575	2787
12/15/2010	63578	5872
12/15/2010	63584	608
12/15/2010	63585	481
12/15/2010	63587	17
12/15/2010	63589	2605
12/15/2010	64416	2826
12/15/2010	64417	2641
12/15/2010	64419	3341
12/15/2010	64420	3789
12/15/2010	64422	3610
12/15/2010	64423	2583
12/15/2010	64424	3001
12/15/2010	64425	19
12/15/2010	64426	5968
12/15/2010	64429	4632
12/15/2010	64431	16
12/15/2010	64432	265
12/15/2010	64433	504
12/15/2010	64434	498
12/15/2010	64435	799
12/15/2010	64436	3047
12/15/2010	65274	5006
12/15/2010	65281	6
12/15/2010	65283	4353
12/15/2010	65286	3274
12/15/2010	65288	2985
12/15/2010	65291	3051
12/15/2010	65292	1519
12/15/2010	65293	5226
12/15/2010	65301	12
12/15/2010	65302	3505
12/15/2010	65305	653
12/15/2010	65306	689
12/15/2010	65307	694
12/15/2010	65308	1017
12/15/2010	65309	1013
12/15/2010	64951	236
12/15/2010	64954	4552
12/15/2010	64955	73
12/15/2010	64956	630
12/15/2010	64957	1272
12/15/2010	64961	3858
12/15/2010	64962	16
12/15/2010	64963	2206
12/15/2010	64966	4189
12/15/2010	64967	580
12/15/2010	64968	610
12/15/2010	64969	490
12/15/2010	64972	508
12/15/2010	64973	1691
12/15/2010	64975	3626
12/15/2010	65513	506
12/15/2010	65514	1023
12/15/2010	65515	320
12/15/2010	65516	148
12/15/2010	65518	107
12/15/2010	65519	48
12/15/2010	65522	55
12/15/2010	65551	903
12/15/2010	65523	46
12/15/2010	65524	846
12/15/2010	65529	87567
12/15/2010	65532	148
12/15/2010	65539	165
12/15/2010	65545	3
12/15/2010	65547	13
12/15/2010	65555	6363
12/15/2010	65556	3977
12/15/2010	65558	2030
12/15/2010	65567	60
12/15/2010	65573	11832
12/15/2010	65572	11873
12/15/2010	65576	1925
12/15/2010	65578	1369
12/15/2010	65579	6209
12/15/2010	65580	4845
12/15/2010	65585	5999
12/15/2010	65586	6571
12/15/2010	65587	23492
12/15/2010	65509	27
12/15/2010	65614	8
12/15/2010	65599	1144
12/15/2010	65600	1407
12/15/2010	65601	1267
12/15/2010	65602	2675
12/15/2010	65603	1609
12/15/2010	65604	1691
12/15/2010	65605	6919
12/15/2010	65607	9
12/15/2010	65609	2312
12/15/2010	65992	19
12/15/2010	66003	564
12/15/2010	66005	301
12/15/2010	66016	1
12/15/2010	66018	2675
12/15/2010	66019	3075
12/15/2010	66027	71
12/15/2010	66023	113
12/15/2010	66028	1897
12/15/2010	66032	370
12/15/2010	66035	56
12/15/2010	66039	372
12/15/2010	66040	225
12/15/2010	65935	12116
12/15/2010	65937	4286
12/15/2010	65943	47
12/15/2010	65950	2
12/15/2010	65962	632
12/15/2010	65964	15282
12/15/2010	65967	4914
12/15/2010	65969	4933
12/15/2010	65970	4785
12/15/2010	65971	4947
12/15/2010	65972	4811
12/15/2010	65901	78
12/15/2010	65902	26
12/15/2010	65904	2507
12/15/2010	65905	5350
12/15/2010	65906	2911
12/15/2010	65907	2821
12/15/2010	65914	2183
12/15/2010	65915	4296
12/15/2010	65917	4464
12/15/2010	65923	11
12/15/2010	65926	2
12/15/2010	65928	5013
12/15/2010	65931	2211
12/15/2010	65932	1093
12/15/2010	65933	1452
12/15/2010	65934	18
12/15/2010	66141	3979
12/15/2010	66145	6824
12/15/2010	66143	6858
12/15/2010	66147	8696
12/15/2010	66157	1662
12/15/2010	66160	5432
12/15/2010	66162	3903
12/15/2010	66166	5081
12/15/2010	66168	4771
12/15/2010	66169	3110
12/15/2010	66170	3425
12/15/2010	66174	8193
12/15/2010	66175	14
12/15/2010	66176	3679
12/15/2010	66181	5637
12/15/2010	66182	16357
12/15/2010	66183	12835
12/15/2010	66184	8161
12/15/2010	66188	11415
12/15/2010	66191	3130
12/15/2010	66193	2202
12/15/2010	66197	3127
12/15/2010	66203	11
12/15/2010	66204	23333
12/15/2010	66213	3166
12/15/2010	66215	3721
12/15/2010	66232	35
12/15/2010	66233	3492
12/15/2010	66236	3317
12/15/2010	66239	4
12/15/2010	66246	4775
12/15/2010	66248	2868
12/15/2010	66249	6492
12/15/2010	66254	1307
12/15/2010	66255	3484
12/15/2010	66257	5751
12/15/2010	66042	129
12/15/2010	66043	45
12/15/2010	66044	342
12/15/2010	66046	416
12/15/2010	66071	8
12/15/2010	66073	152
12/15/2010	66084	21
12/15/2010	66085	18
