# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
02/23/2011	56291	198
02/23/2011	55886	69
02/23/2011	64011	1018
02/23/2011	64012	1455
02/23/2011	64183	48
02/23/2011	64189	34
02/23/2011	64037	907
02/23/2011	64973	12
02/23/2011	65992	16
02/23/2011	65927	557
02/23/2011	65929	1844
02/23/2011	65934	80
02/23/2011	66243	515
02/23/2011	66470	37
02/23/2011	67547	2103
02/23/2011	67684	60
02/23/2011	67685	41
02/23/2011	67687	74
02/23/2011	67429	16336
02/23/2011	67430	19373
02/23/2011	67432	14610
02/23/2011	67434	14742
02/23/2011	67436	1736
02/23/2011	67438	1778
02/23/2011	67440	5150
02/23/2011	67442	2741
02/23/2011	67443	2545
02/23/2011	67444	7640
02/23/2011	67445	6949
02/23/2011	67446	6906
02/23/2011	67447	7075
02/23/2011	67452	1373
02/23/2011	67453	1698
02/23/2011	67454	1126
02/23/2011	67457	54
02/23/2011	67459	9
02/23/2011	67460	3
02/23/2011	67461	5
02/23/2011	67462	3
02/23/2011	67465	1655
02/23/2011	67466	1262
02/23/2011	67467	1282
02/23/2011	67468	1496
02/23/2011	67717	2132
02/23/2011	67718	6
02/23/2011	67995	7784
02/23/2011	68000	2044
02/23/2011	68001	3730
02/23/2011	68002	20
02/23/2011	68003	7045
02/23/2011	68008	20627
02/23/2011	68009	20454
02/23/2011	68010	22345
02/23/2011	68014	4704
02/23/2011	68015	3021
02/23/2011	68018	5345
02/23/2011	68024	21
02/23/2011	68027	5925
02/23/2011	68028	3040
02/23/2011	68029	2616
02/23/2011	68030	2660
02/23/2011	68031	2653
02/23/2011	68032	2604
02/23/2011	68033	3402
02/23/2011	68034	2202
02/23/2011	68035	2636
02/23/2011	68036	1845
02/23/2011	68037	2590
02/23/2011	68038	1761
02/23/2011	68571	6939
02/23/2011	68575	4491
02/23/2011	68577	3372
02/23/2011	68580	2727
02/23/2011	68581	2259
02/23/2011	68582	11349
02/23/2011	68585	5412
02/23/2011	68588	2854
02/23/2011	68590	2030
02/23/2011	68592	2724
02/23/2011	68593	7366
02/23/2011	68594	10505
02/23/2011	68595	2593
02/23/2011	68596	6967
02/23/2011	68598	33
02/23/2011	68600	4362
02/23/2011	68602	11
02/23/2011	68603	5682
02/23/2011	68607	2692
02/23/2011	68610	2673
