# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
01/01/2011	63899	26
01/01/2011	63911	88
01/01/2011	63913	46
01/01/2011	63931	13
01/01/2011	64011	1146
01/01/2011	64012	81
01/01/2011	64183	109
01/01/2011	64189	82
01/01/2011	64037	699
01/01/2011	64432	297
01/01/2011	64436	4234
01/01/2011	65274	82
01/01/2011	65283	29
01/01/2011	65292	1227
01/01/2011	65293	60
01/01/2011	65306	19
01/01/2011	65307	18
01/01/2011	65308	13
01/01/2011	64955	870
01/01/2011	64966	2053
01/01/2011	64973	2247
01/01/2011	64975	2580
01/01/2011	65587	25
01/01/2011	65991	16
01/01/2011	65992	23
01/01/2011	65993	237
01/01/2011	66004	212
01/01/2011	66006	21
01/01/2011	66008	4031
01/01/2011	66010	89
01/01/2011	66011	6461
01/01/2011	66020	889
01/01/2011	66037	22
01/01/2011	65935	275
01/01/2011	65936	538
01/01/2011	65937	15
01/01/2011	65953	522
01/01/2011	65967	23
01/01/2011	65968	40
01/01/2011	65904	56
01/01/2011	65916	60
01/01/2011	65919	16
01/01/2011	65927	851
01/01/2011	65931	1903
01/01/2011	65932	1048
01/01/2011	65933	1274
01/01/2011	65934	67
01/01/2011	66168	67
01/01/2011	66169	33
01/01/2011	66175	89
01/01/2011	66183	24
01/01/2011	66191	14
01/01/2011	66195	141
01/01/2011	66200	1117
01/01/2011	66205	15
01/01/2011	66235	1238
01/01/2011	66238	14
01/01/2011	66239	115
01/01/2011	66241	904
01/01/2011	66243	6213
01/01/2011	66244	93
01/01/2011	66247	2254
01/01/2011	66254	201
01/01/2011	66262	4081
01/01/2011	66042	207
01/01/2011	66043	115
01/01/2011	66073	106
01/01/2011	66075	1834
01/01/2011	66077	16
01/01/2011	66646	273
01/01/2011	66661	56
01/01/2011	66662	49
01/01/2011	66664	73
01/01/2011	66666	208
01/01/2011	66668	17
01/01/2011	66673	19
01/01/2011	66494	25
01/01/2011	66495	47
01/01/2011	66496	11
01/01/2011	66497	24
01/01/2011	66502	212
01/01/2011	66561	60
01/01/2011	66570	27
01/01/2011	66577	16
01/01/2011	66578	12
01/01/2011	66318	39
01/01/2011	66319	29
01/01/2011	66352	150
01/01/2011	66353	31
01/01/2011	66446	13
01/01/2011	66470	80
01/01/2011	66471	33
01/01/2011	66472	22
01/01/2011	66942	76
01/01/2011	66950	4833
01/01/2011	66962	104
01/01/2011	66963	190
01/01/2011	66967	11
01/01/2011	66973	22
01/01/2011	66974	1058
01/01/2011	66975	2109
01/01/2011	66976	1585
01/01/2011	66977	1693
