# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
02/02/2011	64011	647
02/02/2011	64012	334
02/02/2011	64183	49
02/02/2011	64189	12
02/02/2011	64037	232
02/02/2011	66004	151
02/02/2011	65927	1849
02/02/2011	65929	674
02/02/2011	65934	20
02/02/2011	66243	1005
02/02/2011	66244	12
02/02/2011	66075	431
02/02/2011	66470	37
02/02/2011	67547	551
02/02/2011	67668	66
02/02/2011	67673	43515
02/02/2011	67675	69527
02/02/2011	67677	727
02/02/2011	67678	559
02/02/2011	67679	122
02/02/2011	67680	592
02/02/2011	67682	792
02/02/2011	67684	6461
02/02/2011	67685	15
02/02/2011	67687	1006
02/02/2011	67691	668
02/02/2011	67694	45
02/02/2011	67462	1290
02/02/2011	67468	396
02/02/2011	67718	2
02/02/2011	68022	15
02/02/2011	68026	63
02/02/2011	68038	301
02/02/2011	68095	7530
02/02/2011	68096	15
02/02/2011	68107	1674
02/02/2011	68108	149
02/02/2011	68109	2073
02/02/2011	68110	2574
