# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
02/20/2011	62306	25
02/20/2011	64011	1216
02/20/2011	64012	1732
02/20/2011	64183	59
02/20/2011	64189	18
02/20/2011	64037	757
02/20/2011	65992	15
02/20/2011	65927	534
02/20/2011	65929	1619
02/20/2011	65934	55
02/20/2011	66243	438
02/20/2011	66075	245
02/20/2011	66470	63
02/20/2011	67547	2375
02/20/2011	67684	61
02/20/2011	67685	94
02/20/2011	67687	150
02/20/2011	67456	1475
02/20/2011	67457	469
02/20/2011	67459	707
02/20/2011	67460	858
02/20/2011	67461	826
02/20/2011	67468	1588
02/20/2011	67717	17
02/20/2011	67998	14
02/20/2011	68001	11
02/20/2011	68002	14
02/20/2011	68020	13
02/20/2011	68038	1633
02/20/2011	68575	4429
02/20/2011	68584	108
02/20/2011	68586	98
02/20/2011	68598	15
02/20/2011	68607	57
