# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
12/29/2010	56291	329
12/29/2010	55886	47
12/29/2010	62926	2072
12/29/2010	62928	105
12/29/2010	62930	3582
12/29/2010	62932	23
12/29/2010	62937	8982
12/29/2010	62939	1634
12/29/2010	63905	3304
12/29/2010	63906	5395
12/29/2010	63908	3983
12/29/2010	63911	6321
12/29/2010	63912	20
12/29/2010	63914	40
12/29/2010	63917	14
12/29/2010	63921	5863
12/29/2010	63924	1
12/29/2010	63926	3578
12/29/2010	63930	3031
12/29/2010	63073	892
12/29/2010	63976	3407
12/29/2010	63959	1505
12/29/2010	63961	946
12/29/2010	63962	2740
12/29/2010	63966	13
12/29/2010	64011	849
12/29/2010	64012	62
12/29/2010	64183	129
12/29/2010	64185	25
12/29/2010	64186	24
12/29/2010	64204	15
12/29/2010	64213	18
12/29/2010	64215	14
12/29/2010	64117	20
12/29/2010	64141	20
12/29/2010	64189	35
12/29/2010	64209	12
12/29/2010	64228	76
12/29/2010	64231	63
12/29/2010	64037	599
12/29/2010	63541	13
12/29/2010	64425	19
12/29/2010	64432	256
12/29/2010	64436	4104
12/29/2010	65273	5353
12/29/2010	65274	5111
12/29/2010	65280	3351
12/29/2010	65281	1813
12/29/2010	65282	1157
12/29/2010	65283	4315
12/29/2010	65284	3383
12/29/2010	65285	3194
12/29/2010	65286	3280
12/29/2010	65288	2794
12/29/2010	65289	7773
12/29/2010	65291	19
12/29/2010	65292	1226
12/29/2010	65293	3595
12/29/2010	65294	15
12/29/2010	65305	608
12/29/2010	65306	665
12/29/2010	65307	659
12/29/2010	65308	937
12/29/2010	65309	966
12/29/2010	64949	998
12/29/2010	64950	168
12/29/2010	64961	3725
12/29/2010	64965	3354
12/29/2010	64966	1726
12/29/2010	64967	651
12/29/2010	64968	619
12/29/2010	64969	416
12/29/2010	64972	423
12/29/2010	64973	2299
12/29/2010	64975	1464
12/29/2010	65587	14
12/29/2010	65992	25
12/29/2010	65993	356
12/29/2010	65999	17
12/29/2010	66000	113
12/29/2010	66001	363
12/29/2010	66004	342
12/29/2010	66006	3341
12/29/2010	66008	2630
12/29/2010	66010	4376
12/29/2010	66011	14039
12/29/2010	66014	40
12/29/2010	66015	1542
12/29/2010	66016	19
12/29/2010	66017	9102
12/29/2010	66018	1627
12/29/2010	66019	72
12/29/2010	66027	1660
12/29/2010	66023	1190
12/29/2010	66024	723
12/29/2010	66026	1964
12/29/2010	66029	879
12/29/2010	66030	1575
12/29/2010	66031	405
12/29/2010	66039	723
12/29/2010	66040	260
12/29/2010	65935	15863
12/29/2010	65936	91524
12/29/2010	65937	10704
12/29/2010	65939	337
12/29/2010	65940	617
12/29/2010	65942	598
12/29/2010	65943	77
12/29/2010	65944	6
12/29/2010	65945	497
12/29/2010	65950	18611
12/29/2010	65958	66
12/29/2010	65960	865
12/29/2010	65967	4899
12/29/2010	65968	6240
12/29/2010	65970	4871
12/29/2010	65971	4999
12/29/2010	65900	3
12/29/2010	65901	139
12/29/2010	65904	2650
12/29/2010	65906	2946
12/29/2010	65907	2854
12/29/2010	65913	2961
12/29/2010	65914	2277
12/29/2010	65915	4375
12/29/2010	65918	27
12/29/2010	65919	9287
12/29/2010	65921	10095
12/29/2010	65923	5084
12/29/2010	65924	4701
12/29/2010	65925	46
12/29/2010	65927	4393
12/29/2010	65931	1919
12/29/2010	65932	1037
12/29/2010	65933	1266
12/29/2010	65934	37
12/29/2010	66142	3149
12/29/2010	66156	1286
12/29/2010	66157	1240
12/29/2010	66159	29297
12/29/2010	66161	5673
12/29/2010	66167	4360
12/29/2010	66169	2574
12/29/2010	66170	32
12/29/2010	66174	19
12/29/2010	66175	8687
12/29/2010	66176	4070
12/29/2010	66183	32
12/29/2010	66188	10645
12/29/2010	66189	13
12/29/2010	66191	2766
12/29/2010	66193	1936
12/29/2010	66194	2368
12/29/2010	66195	1194
12/29/2010	66196	2043
12/29/2010	66198	3702
12/29/2010	66204	11088
12/29/2010	66209	2016
12/29/2010	66210	1914
12/29/2010	66211	2736
12/29/2010	66220	15
12/29/2010	66227	2661
12/29/2010	66237	821
12/29/2010	66239	98
12/29/2010	66240	95
12/29/2010	66244	315
12/29/2010	66247	2239
12/29/2010	66251	527
12/29/2010	66254	1451
12/29/2010	66256	4658
12/29/2010	66259	11
12/29/2010	66042	289
12/29/2010	66043	53
12/29/2010	66044	908
12/29/2010	66050	29
12/29/2010	66071	8
12/29/2010	66075	1718
12/29/2010	66077	87
12/29/2010	66079	120
12/29/2010	66081	3663
12/29/2010	66082	16
12/29/2010	66084	19
12/29/2010	66085	3
12/29/2010	66637	5510
12/29/2010	66641	2951
12/29/2010	66643	2845
12/29/2010	66644	30
12/29/2010	66645	18
12/29/2010	66648	2334
12/29/2010	66649	3090
12/29/2010	66650	2324
12/29/2010	66651	1964
12/29/2010	66653	3591
12/29/2010	66654	4304
12/29/2010	66655	1445
12/29/2010	66656	1471
12/29/2010	66659	2253
12/29/2010	66661	3271
12/29/2010	66662	3212
12/29/2010	66663	26
12/29/2010	66664	4346
12/29/2010	66667	22
12/29/2010	66668	9883
12/29/2010	66671	7303
12/29/2010	66672	9707
12/29/2010	66493	5319
12/29/2010	66494	5326
12/29/2010	66495	5618
12/29/2010	66496	5534
12/29/2010	66497	5655
12/29/2010	66499	5420
12/29/2010	66500	5315
12/29/2010	66502	10342
12/29/2010	66512	13
12/29/2010	66517	205
12/29/2010	66522	361
12/29/2010	66530	314
12/29/2010	66536	3383
12/29/2010	66537	21828
12/29/2010	66541	3766
12/29/2010	66544	37796
12/29/2010	66548	10331
12/29/2010	66549	3344
12/29/2010	66550	2693
12/29/2010	66552	1090
12/29/2010	66554	1589
12/29/2010	66557	923
12/29/2010	66559	5935
12/29/2010	66560	14786
12/29/2010	66563	3398
12/29/2010	66565	5519
12/29/2010	66570	16212
12/29/2010	66577	9099
12/29/2010	66578	6561
12/29/2010	66317	270
12/29/2010	66318	547
12/29/2010	66328	1
12/29/2010	66329	3454
12/29/2010	66332	10389
12/29/2010	66335	4019
12/29/2010	66336	3578
12/29/2010	66338	4865
12/29/2010	66342	1685
12/29/2010	66343	1270
12/29/2010	66346	1994
12/29/2010	66348	222
12/29/2010	66353	99
12/29/2010	66354	66
12/29/2010	66356	288
12/29/2010	66445	447
12/29/2010	66446	941
12/29/2010	66455	77
12/29/2010	66457	11
12/29/2010	66459	30
12/29/2010	66461	6
12/29/2010	66462	25
12/29/2010	66463	22
12/29/2010	66464	17
12/29/2010	66465	11
12/29/2010	66466	18
12/29/2010	66467	5
12/29/2010	66468	7
12/29/2010	66469	11
12/29/2010	66470	55
12/29/2010	66471	26
12/29/2010	66472	46
12/29/2010	66473	127
12/29/2010	66474	37
12/29/2010	66475	25
12/29/2010	66476	33
12/29/2010	66430	5505
12/29/2010	66431	6678
12/29/2010	66432	2079
12/29/2010	66433	4065
12/29/2010	66434	5951
12/29/2010	66435	3779
12/29/2010	66436	2161
12/29/2010	66437	2128
12/29/2010	66438	1570
12/29/2010	66943	13
12/29/2010	66944	22
12/29/2010	66945	14
12/29/2010	66947	9
12/29/2010	66948	3968
12/29/2010	66949	2179
12/29/2010	66950	4700
12/29/2010	66952	4046
12/29/2010	66953	3152
12/29/2010	66954	3091
12/29/2010	66955	1
12/29/2010	66956	19751
12/29/2010	66957	1932
12/29/2010	66959	1958
12/29/2010	66961	10785
12/29/2010	66962	5640
12/29/2010	66963	5572
12/29/2010	66964	9241
12/29/2010	66965	20
12/29/2010	66969	35
12/29/2010	66974	1071
12/29/2010	66975	2198
12/29/2010	66976	1564
12/29/2010	66977	1592
