# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
02/12/2011	55886	14
02/12/2011	64011	1180
02/12/2011	64012	542
02/12/2011	64183	49
02/12/2011	64189	23
02/12/2011	64037	806
02/12/2011	66004	370
02/12/2011	65927	550
02/12/2011	65929	1417
02/12/2011	65934	101
02/12/2011	66243	1490
02/12/2011	66075	85
02/12/2011	66470	82
02/12/2011	67547	2260
02/12/2011	67668	10
02/12/2011	67679	874
02/12/2011	67680	3053
02/12/2011	67682	39
02/12/2011	67684	341
02/12/2011	67685	100
02/12/2011	67687	198
02/12/2011	67462	1708
02/12/2011	67468	1613
02/12/2011	67718	4
02/12/2011	68002	15
02/12/2011	68003	20
02/12/2011	68008	18
02/12/2011	68010	73
02/12/2011	68020	20
02/12/2011	68021	12
02/12/2011	68027	28
02/12/2011	68033	11
02/12/2011	68038	1453
02/12/2011	68096	11
02/12/2011	68101	2702
02/12/2011	68106	5447
02/12/2011	68107	9541
02/12/2011	68108	4867
02/12/2011	68109	3971
02/12/2011	68110	4320
