# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
01/07/2011	55886	34
01/07/2011	59203	11
01/07/2011	59207	13
01/07/2011	60658	18
01/07/2011	64011	980
01/07/2011	64012	122
01/07/2011	64183	94
01/07/2011	64189	11
01/07/2011	64037	533
01/07/2011	64436	3595
01/07/2011	65292	1647
01/07/2011	64973	1752
01/07/2011	65988	14
01/07/2011	65991	125
01/07/2011	65992	12
01/07/2011	65993	2429
01/07/2011	65996	482
01/07/2011	65997	54
01/07/2011	65999	353
01/07/2011	66001	266
01/07/2011	66004	15
01/07/2011	66006	3468
01/07/2011	66008	2795
01/07/2011	66010	4424
01/07/2011	66011	4894
01/07/2011	66013	118
01/07/2011	66015	1141
01/07/2011	66018	3839
01/07/2011	66020	1681
01/07/2011	66027	553
01/07/2011	66023	1346
01/07/2011	66026	959
01/07/2011	66029	599
01/07/2011	66030	1084
01/07/2011	66031	465
01/07/2011	66036	38
01/07/2011	66038	1178
01/07/2011	66039	350
01/07/2011	66040	178
01/07/2011	65941	179
01/07/2011	65942	714
01/07/2011	65943	109
01/07/2011	65944	365
01/07/2011	65945	374
01/07/2011	65946	342
01/07/2011	65947	1436
01/07/2011	65951	476
01/07/2011	65959	356
01/07/2011	65961	204
01/07/2011	65963	12273
01/07/2011	65966	8475
01/07/2011	65972	4772
01/07/2011	65973	2142
01/07/2011	65975	4817
01/07/2011	65901	71
01/07/2011	65906	8730
01/07/2011	65907	8451
01/07/2011	65913	4096
01/07/2011	65914	2120
01/07/2011	65916	6633
01/07/2011	65924	4575
01/07/2011	65925	3530
01/07/2011	65927	200
01/07/2011	65929	6684
01/07/2011	65931	2748
01/07/2011	65932	1587
01/07/2011	65933	1789
01/07/2011	65934	47
01/07/2011	66138	154
01/07/2011	66141	1648
01/07/2011	66145	1622
01/07/2011	66144	20353
01/07/2011	66143	1582
01/07/2011	66151	3511
01/07/2011	66152	3274
01/07/2011	66157	1218
01/07/2011	66159	16460
01/07/2011	66161	13
01/07/2011	66162	3923
01/07/2011	66165	7668
01/07/2011	66167	54
01/07/2011	66170	5556
01/07/2011	66171	8268
01/07/2011	66177	5977
01/07/2011	66179	11
01/07/2011	66180	5655
01/07/2011	66183	12197
01/07/2011	66184	8770
01/07/2011	66189	13
01/07/2011	66193	1919
01/07/2011	66195	1210
01/07/2011	66196	1999
01/07/2011	66198	25
01/07/2011	66200	9016
01/07/2011	66206	16
01/07/2011	66209	1741
01/07/2011	66210	1998
01/07/2011	66211	1594
01/07/2011	66219	2921
01/07/2011	66220	2681
01/07/2011	66221	3284
01/07/2011	66226	101
01/07/2011	66227	2848
01/07/2011	66228	2799
01/07/2011	66229	3609
01/07/2011	66233	3913
01/07/2011	66234	11821
01/07/2011	66237	543
01/07/2011	66238	1291
01/07/2011	66243	7876
01/07/2011	66244	73
01/07/2011	66246	6093
01/07/2011	66250	6828
01/07/2011	66254	306
01/07/2011	66042	250
01/07/2011	66043	101
01/07/2011	66044	496
01/07/2011	66049	86
01/07/2011	66050	25
01/07/2011	66073	223
01/07/2011	66075	699
01/07/2011	66077	18160
01/07/2011	66078	395
01/07/2011	66079	115
01/07/2011	66080	2196
01/07/2011	66084	20
01/07/2011	66085	4
01/07/2011	66317	1513
01/07/2011	66332	8168
01/07/2011	66335	4077
01/07/2011	66336	3760
01/07/2011	66344	4480
01/07/2011	66346	2130
01/07/2011	66352	105
01/07/2011	66354	75
01/07/2011	66360	15
01/07/2011	66470	46
01/07/2011	66610	59573
01/07/2011	66635	33
01/07/2011	66430	5915
01/07/2011	66431	7779
01/07/2011	66434	7365
01/07/2011	66435	4209
01/07/2011	66436	2240
01/07/2011	66437	2159
01/07/2011	66438	1625
01/07/2011	66939	15
01/07/2011	66940	138
01/07/2011	66942	48
01/07/2011	66943	11
01/07/2011	66944	14
01/07/2011	66945	13
01/07/2011	66946	8
01/07/2011	66948	22235
01/07/2011	66949	20297
01/07/2011	66950	29412
01/07/2011	66951	23536
01/07/2011	66954	3468
01/07/2011	66958	3151
01/07/2011	66961	9707
01/07/2011	66963	7479
01/07/2011	66965	1989
01/07/2011	66966	7815
01/07/2011	66970	3485
01/07/2011	66971	3366
01/07/2011	66973	9230
01/07/2011	66974	1504
01/07/2011	66975	3128
01/07/2011	66976	2365
01/07/2011	66977	2445
01/07/2011	67386	23530
01/07/2011	67387	30017
01/07/2011	67388	22371
01/07/2011	67392	20220
01/07/2011	67395	8771
01/07/2011	67397	4318
01/07/2011	67399	4931
01/07/2011	67401	4840
01/07/2011	67402	4553
01/07/2011	67413	4
01/07/2011	67414	3
01/07/2011	67415	2700
01/07/2011	67470	543
01/07/2011	67473	4562
01/07/2011	67475	6641
01/07/2011	67476	4287
01/07/2011	67477	3270
01/07/2011	67478	9390
01/07/2011	67482	2216
01/07/2011	67483	2238
01/07/2011	67490	3678
01/07/2011	67491	3291
01/07/2011	67493	2747
01/07/2011	67494	1772
01/07/2011	67496	1615
01/07/2011	67498	1615
01/07/2011	67504	374
01/07/2011	67505	283
01/07/2011	67507	1294
01/07/2011	67511	13
01/07/2011	67513	23
01/07/2011	67518	16
01/07/2011	67520	24
01/07/2011	67523	2
01/07/2011	67525	126
01/07/2011	67526	471
