# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
01/05/2011	56291	289
01/05/2011	55886	52
01/05/2011	62933	11
01/05/2011	63077	13
01/05/2011	64011	813
01/05/2011	64012	115
01/05/2011	64164	12
01/05/2011	64183	102
01/05/2011	64185	15
01/05/2011	64186	30
01/05/2011	64212	12
01/05/2011	64204	15
01/05/2011	64202	13
01/05/2011	64208	13
01/05/2011	64213	14
01/05/2011	64215	13
01/05/2011	64117	20
01/05/2011	64121	11
01/05/2011	64141	17
01/05/2011	64260	12
01/05/2011	64308	11
01/05/2011	64189	46
01/05/2011	64235	16
01/05/2011	64013	11
01/05/2011	64037	551
01/05/2011	63541	15
01/05/2011	64425	25
01/05/2011	64432	290
01/05/2011	64436	3532
01/05/2011	65292	1547
01/05/2011	64966	1850
01/05/2011	64973	1972
01/05/2011	65992	27
01/05/2011	65993	2173
01/05/2011	65996	388
01/05/2011	65997	76
01/05/2011	65999	12
01/05/2011	66000	688
01/05/2011	66001	367
01/05/2011	66004	416
01/05/2011	66006	3275
01/05/2011	66008	3024
01/05/2011	66011	5881
01/05/2011	66013	192
01/05/2011	66015	1381
01/05/2011	66017	9273
01/05/2011	66018	1399
01/05/2011	66020	3
01/05/2011	66027	1446
01/05/2011	66023	5264
01/05/2011	66024	907
01/05/2011	66026	2034
01/05/2011	66028	3292
01/05/2011	66029	583
01/05/2011	66030	1125
01/05/2011	66038	1180
01/05/2011	66040	349
01/05/2011	65942	549
01/05/2011	65943	103
01/05/2011	65944	391
01/05/2011	65945	330
01/05/2011	65946	385
01/05/2011	65951	3268
01/05/2011	65952	7676
01/05/2011	65973	2643
01/05/2011	65974	5041
01/05/2011	65975	4970
01/05/2011	65977	5020
01/05/2011	65900	6233
01/05/2011	65901	89
01/05/2011	65906	8722
01/05/2011	65907	8444
01/05/2011	65913	2980
01/05/2011	65914	1741
01/05/2011	65915	5493
01/05/2011	65917	4389
01/05/2011	65924	85
01/05/2011	65925	3602
01/05/2011	65927	220
01/05/2011	65931	2469
01/05/2011	65932	1348
01/05/2011	65933	1653
01/05/2011	65934	58
01/05/2011	66138	8232
01/05/2011	66142	3037
01/05/2011	66144	16
01/05/2011	66149	10261
01/05/2011	66153	2064
01/05/2011	66154	5598
01/05/2011	66155	5113
01/05/2011	66160	4990
01/05/2011	66162	3836
01/05/2011	66164	11572
01/05/2011	66165	8128
01/05/2011	66167	5727
01/05/2011	66170	5531
01/05/2011	66171	7980
01/05/2011	66174	8308
01/05/2011	66176	4001
01/05/2011	66177	13
01/05/2011	66179	7706
01/05/2011	66183	9659
01/05/2011	66189	4672
01/05/2011	66193	2148
01/05/2011	66195	1406
01/05/2011	66198	3443
01/05/2011	66204	8601
01/05/2011	66208	2388
01/05/2011	66210	2
01/05/2011	66211	3
01/05/2011	66215	3787
01/05/2011	66222	2759
01/05/2011	66226	101
01/05/2011	66229	3658
01/05/2011	66230	25
01/05/2011	66232	2482
01/05/2011	66233	3888
01/05/2011	66235	1801
01/05/2011	66237	577
01/05/2011	66238	569
01/05/2011	66243	9672
01/05/2011	66244	48
01/05/2011	66246	6716
01/05/2011	66251	3553
01/05/2011	66042	217
01/05/2011	66043	73
01/05/2011	66044	841
01/05/2011	66049	80
01/05/2011	66050	29
01/05/2011	66073	361
01/05/2011	66075	680
01/05/2011	66078	55
01/05/2011	66079	627
01/05/2011	66080	2148
01/05/2011	66083	160
01/05/2011	66084	13
01/05/2011	66085	8
01/05/2011	66637	31
01/05/2011	66645	12
01/05/2011	66648	2354
01/05/2011	66649	3074
01/05/2011	66650	2332
01/05/2011	66661	4267
01/05/2011	66662	4322
01/05/2011	66664	5561
01/05/2011	66493	4302
01/05/2011	66495	4583
01/05/2011	66496	4784
01/05/2011	66497	4463
01/05/2011	66499	4470
01/05/2011	66500	4388
01/05/2011	66501	20
01/05/2011	66536	3455
01/05/2011	66565	6938
01/05/2011	66317	1596
01/05/2011	66318	345
01/05/2011	66320	98
01/05/2011	66333	17
01/05/2011	66335	4285
01/05/2011	66336	3905
01/05/2011	66338	4458
01/05/2011	66344	4247
01/05/2011	66346	2816
01/05/2011	66353	101
01/05/2011	66470	32
01/05/2011	66430	5979
01/05/2011	66431	7262
01/05/2011	66434	6919
01/05/2011	66435	4258
01/05/2011	66436	1836
01/05/2011	66437	1715
01/05/2011	66438	1207
01/05/2011	66938	98
01/05/2011	66939	13
01/05/2011	66940	127
01/05/2011	66941	151
01/05/2011	66942	55
01/05/2011	66943	12
01/05/2011	66944	17
01/05/2011	66945	7
01/05/2011	66946	6
01/05/2011	66947	2
01/05/2011	66948	3180
01/05/2011	66949	3006
01/05/2011	66950	4819
01/05/2011	66951	3346
01/05/2011	66954	3563
01/05/2011	66957	2047
01/05/2011	66958	2954
01/05/2011	66961	7759
01/05/2011	66963	7411
01/05/2011	66965	1978
01/05/2011	66968	7210
01/05/2011	66970	6306
01/05/2011	66971	6251
01/05/2011	66972	6606
01/05/2011	66973	6626
01/05/2011	66974	1441
01/05/2011	66975	2930
01/05/2011	66976	2200
01/05/2011	66977	2102
01/05/2011	67386	8467
01/05/2011	67387	12782
01/05/2011	67388	8222
01/05/2011	67390	24
01/05/2011	67392	20161
01/05/2011	67393	37547
01/05/2011	67395	8031
01/05/2011	67396	4798
01/05/2011	67397	4328
01/05/2011	67399	4998
01/05/2011	67401	4873
01/05/2011	67402	4509
01/05/2011	67406	11833
01/05/2011	67413	4
01/05/2011	67414	1
01/05/2011	67415	2356
