# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
02/19/2011	55886	13
02/19/2011	62306	27
02/19/2011	64011	1255
02/19/2011	64012	1651
02/19/2011	64183	71
02/19/2011	64189	19
02/19/2011	64207	11
02/19/2011	64037	755
02/19/2011	65927	686
02/19/2011	65928	15
02/19/2011	65929	1379
02/19/2011	65934	78
02/19/2011	66243	454
02/19/2011	66075	225
02/19/2011	66470	73
02/19/2011	67547	2062
02/19/2011	67668	14
02/19/2011	67683	6
02/19/2011	67684	99
02/19/2011	67685	92
02/19/2011	67687	219
02/19/2011	67456	1610
02/19/2011	67457	444
02/19/2011	67459	702
02/19/2011	67460	860
02/19/2011	67461	776
02/19/2011	67468	1805
02/19/2011	67718	9
02/19/2011	68002	13
02/19/2011	68003	13
02/19/2011	68006	167
02/19/2011	68020	31
02/19/2011	68025	41
02/19/2011	68038	1654
02/19/2011	68575	4533
02/19/2011	68583	30
02/19/2011	68589	17
02/19/2011	68590	16
02/19/2011	68592	16
02/19/2011	68599	41
02/19/2011	68602	12
02/19/2011	68605	12
02/19/2011	68607	54
