# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
12/08/2010	47805	58
12/08/2010	45085	29
12/08/2010	56291	276
12/08/2010	62924	3432
12/08/2010	62926	59
12/08/2010	62935	5217
12/08/2010	62937	13335
12/08/2010	63140	134
12/08/2010	63175	6288
12/08/2010	63599	537
12/08/2010	63600	2534
12/08/2010	63902	4320
12/08/2010	63905	3403
12/08/2010	63910	8300
12/08/2010	63914	5525
12/08/2010	63915	17330
12/08/2010	63920	15
12/08/2010	63921	9373
12/08/2010	63923	1878
12/08/2010	63928	265
12/08/2010	63930	3068
12/08/2010	63073	1027
12/08/2010	63968	2570
12/08/2010	63970	1118
12/08/2010	63972	2708
12/08/2010	63976	3104
12/08/2010	63959	968
12/08/2010	63961	725
12/08/2010	63962	2679
12/08/2010	63965	778
12/08/2010	63985	2994
12/08/2010	63986	2943
12/08/2010	63987	3177
12/08/2010	63989	2760
12/08/2010	63990	2743
12/08/2010	63991	3068
12/08/2010	63992	77
12/08/2010	63993	2920
12/08/2010	63994	1671
12/08/2010	63995	2015
12/08/2010	63996	7240
12/08/2010	63997	3436
12/08/2010	63998	1952
12/08/2010	63999	1582
12/08/2010	64002	3373
12/08/2010	64006	643
12/08/2010	64008	383
12/08/2010	64009	802
12/08/2010	64010	382
12/08/2010	64011	932
12/08/2010	64012	177
12/08/2010	64157	139
12/08/2010	64163	36
12/08/2010	64167	968
12/08/2010	64170	283
12/08/2010	64171	15
12/08/2010	64177	1090
12/08/2010	64178	1431
12/08/2010	64182	1614
12/08/2010	64184	13936
12/08/2010	64186	15575
12/08/2010	64187	255
12/08/2010	64188	469
12/08/2010	64190	330
12/08/2010	64212	6835
12/08/2010	64204	5405
12/08/2010	64202	5565
12/08/2010	64208	5280
12/08/2010	64117	11803
12/08/2010	64118	288
12/08/2010	64119	91
12/08/2010	64131	52
12/08/2010	64135	6834
12/08/2010	64138	57617
12/08/2010	64142	13
12/08/2010	64154	2348
12/08/2010	64159	169
12/08/2010	64160	153
12/08/2010	64260	3730
12/08/2010	64270	2392
12/08/2010	64271	2764
12/08/2010	64272	6393
12/08/2010	64274	4720
12/08/2010	64275	6186
12/08/2010	64276	4569
12/08/2010	64279	11265
12/08/2010	64280	11368
12/08/2010	64284	3898
12/08/2010	64286	11859
12/08/2010	64289	14077
12/08/2010	64290	3370
12/08/2010	64293	2323
12/08/2010	64295	424
12/08/2010	64303	35
12/08/2010	64306	2922
12/08/2010	64309	2388
12/08/2010	64314	1846
12/08/2010	64315	1947
12/08/2010	64316	2459
12/08/2010	64189	45
12/08/2010	64321	17
12/08/2010	64195	418
12/08/2010	64205	443
12/08/2010	64207	2
12/08/2010	64209	8
12/08/2010	64222	27
12/08/2010	64225	3843
12/08/2010	64227	199
12/08/2010	64231	2318
12/08/2010	64233	20
12/08/2010	64234	28
12/08/2010	64243	5701
12/08/2010	64244	1731
12/08/2010	64037	518
12/08/2010	63534	18
12/08/2010	63535	753
12/08/2010	63542	194
12/08/2010	63544	164
12/08/2010	63548	7596
12/08/2010	63552	17801
12/08/2010	63553	23571
12/08/2010	63554	3007
12/08/2010	63556	5465
12/08/2010	63558	5093
12/08/2010	63561	66
12/08/2010	63562	4703
12/08/2010	63563	3678
12/08/2010	63564	7935
12/08/2010	63565	8236
12/08/2010	63568	8591
12/08/2010	63570	7552
12/08/2010	63573	2406
12/08/2010	63575	3671
12/08/2010	63576	5165
12/08/2010	63584	578
12/08/2010	63585	623
12/08/2010	63587	5503
12/08/2010	63588	13896
12/08/2010	63589	2665
12/08/2010	64416	2936
12/08/2010	64417	2660
12/08/2010	64419	3379
12/08/2010	64421	2501
12/08/2010	64422	2899
12/08/2010	64423	3167
12/08/2010	64424	2544
12/08/2010	64426	6189
12/08/2010	64428	5114
12/08/2010	64429	12
12/08/2010	64432	929
12/08/2010	64433	543
12/08/2010	64434	504
12/08/2010	64435	833
12/08/2010	64436	2710
12/08/2010	65274	6104
12/08/2010	65275	18
12/08/2010	65277	308
12/08/2010	65281	7
12/08/2010	65283	4241
12/08/2010	65286	2890
12/08/2010	65290	10345
12/08/2010	65292	1444
12/08/2010	65294	14059
12/08/2010	65295	16128
12/08/2010	65296	21
12/08/2010	65298	6377
12/08/2010	65302	3887
12/08/2010	65303	6445
12/08/2010	65304	3731
12/08/2010	65305	608
12/08/2010	65306	619
12/08/2010	65307	622
12/08/2010	65308	893
12/08/2010	65309	846
12/08/2010	64948	2178
12/08/2010	64949	160
12/08/2010	64950	1355
12/08/2010	64952	6782
12/08/2010	64955	779
12/08/2010	64957	225
12/08/2010	64962	30
12/08/2010	64963	2462
12/08/2010	64966	4312
12/08/2010	64967	641
12/08/2010	64968	619
12/08/2010	64969	421
12/08/2010	64972	421
12/08/2010	64973	1528
12/08/2010	64975	2
12/08/2010	65513	409
12/08/2010	65514	666
12/08/2010	65516	207
12/08/2010	65518	81
12/08/2010	65550	699
12/08/2010	65519	29
12/08/2010	65524	503
12/08/2010	65531	19810
12/08/2010	65532	116
12/08/2010	65535	27
12/08/2010	65553	17
12/08/2010	65538	4
12/08/2010	65539	107
