# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
01/09/2011	64011	1177
01/09/2011	64012	156
01/09/2011	64183	73
01/09/2011	64037	475
01/09/2011	64436	3082
01/09/2011	65292	1252
01/09/2011	64973	1410
01/09/2011	65992	16
01/09/2011	65997	57
01/09/2011	66008	4019
01/09/2011	66023	34
01/09/2011	65963	11
01/09/2011	65924	88
01/09/2011	65927	202
01/09/2011	65928	14
01/09/2011	65929	3551
01/09/2011	65931	2366
01/09/2011	65932	1307
01/09/2011	65933	1560
01/09/2011	65934	67
01/09/2011	66138	150
01/09/2011	66162	53
01/09/2011	66177	11
01/09/2011	66195	23
01/09/2011	66196	2008
01/09/2011	66200	1116
01/09/2011	66226	98
01/09/2011	66238	14
01/09/2011	66239	12
01/09/2011	66243	6038
01/09/2011	66244	136
01/09/2011	66250	25
01/09/2011	66251	11
01/09/2011	66261	59
01/09/2011	66042	188
01/09/2011	66043	78
01/09/2011	66075	561
01/09/2011	66077	45
01/09/2011	66332	8179
01/09/2011	66335	61
01/09/2011	66336	70
01/09/2011	66339	59
01/09/2011	66341	91
01/09/2011	66470	47
01/09/2011	66430	16
01/09/2011	66431	12
01/09/2011	66434	17
01/09/2011	66942	60
01/09/2011	66946	14
01/09/2011	66950	29796
01/09/2011	66974	1178
01/09/2011	66975	2299
01/09/2011	66976	1833
01/09/2011	66977	1891
01/09/2011	67387	433
01/09/2011	67399	105
01/09/2011	67401	108
01/09/2011	67402	73
01/09/2011	67413	1
01/09/2011	67473	42
01/09/2011	67478	8510
01/09/2011	67481	2419
01/09/2011	67482	2283
01/09/2011	67483	2312
01/09/2011	67490	76
01/09/2011	67491	83
01/09/2011	67493	46
01/09/2011	67546	19
01/09/2011	67547	1041
01/09/2011	67691	1
01/09/2011	67692	4
01/09/2011	67693	4
01/09/2011	67694	13
01/09/2011	67310	17
