# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
01/25/2011	56291	106
01/25/2011	55886	28
01/25/2011	64011	921
01/25/2011	64012	356
01/25/2011	64183	64
01/25/2011	64189	17
01/25/2011	64037	493
01/25/2011	64436	11
01/25/2011	65292	1397
01/25/2011	64973	11
01/25/2011	65989	11534
01/25/2011	65991	144
01/25/2011	65992	22
01/25/2011	65994	250
01/25/2011	65999	355
01/25/2011	66004	395
01/25/2011	66011	22
01/25/2011	66015	1187
01/25/2011	66017	2207
01/25/2011	66018	4139
01/25/2011	66019	11
01/25/2011	66020	1952
01/25/2011	66027	1438
01/25/2011	66023	2024
01/25/2011	66026	3162
01/25/2011	66030	870
01/25/2011	66038	1256
01/25/2011	66039	525
01/25/2011	66040	265
01/25/2011	65941	244
01/25/2011	65942	506
01/25/2011	65943	91
01/25/2011	65944	12
01/25/2011	65945	348
01/25/2011	65947	874
01/25/2011	65949	13326
01/25/2011	65951	5405
01/25/2011	65963	20
01/25/2011	65972	13
01/25/2011	65975	4761
01/25/2011	65976	8432
01/25/2011	65927	175
01/25/2011	65929	2918
01/25/2011	65934	63
01/25/2011	66138	152
01/25/2011	66142	3147
01/25/2011	66149	10192
01/25/2011	66150	10237
01/25/2011	66152	3185
01/25/2011	66153	2529
01/25/2011	66154	5636
01/25/2011	66157	1359
01/25/2011	66163	3719
01/25/2011	66164	21
01/25/2011	66167	5551
01/25/2011	66169	3383
01/25/2011	66170	5457
01/25/2011	66171	7799
01/25/2011	66173	3839
01/25/2011	66174	6132
01/25/2011	66176	3084
01/25/2011	66180	4779
01/25/2011	66182	38
01/25/2011	66193	2555
01/25/2011	66195	1312
01/25/2011	66196	1890
01/25/2011	66202	1943
01/25/2011	66209	1873
01/25/2011	66215	3771
01/25/2011	66217	1432
01/25/2011	66222	2678
01/25/2011	66226	99
01/25/2011	66228	2728
01/25/2011	66229	3493
01/25/2011	66230	4511
01/25/2011	66231	2379
01/25/2011	66233	3834
01/25/2011	66234	12
01/25/2011	66243	1731
01/25/2011	66244	88
01/25/2011	66246	12614
01/25/2011	66251	308
01/25/2011	66254	1378
01/25/2011	66259	20
01/25/2011	66262	5282
