# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
02/22/2011	56291	36
02/22/2011	55886	54
02/22/2011	64011	964
02/22/2011	64012	1463
02/22/2011	64183	29
02/22/2011	64189	18
02/22/2011	64209	12
02/22/2011	64037	771
02/22/2011	65927	399
02/22/2011	65929	2066
02/22/2011	65934	75
02/22/2011	66243	455
02/22/2011	66075	293
02/22/2011	66470	44
02/22/2011	67547	1996
02/22/2011	67684	42
02/22/2011	67685	45
02/22/2011	67687	92
02/22/2011	67429	16804
02/22/2011	67430	19911
02/22/2011	67432	14884
02/22/2011	67433	14858
02/22/2011	67436	3859
02/22/2011	67438	4679
02/22/2011	67440	10032
02/22/2011	67442	5591
02/22/2011	67443	4944
02/22/2011	67444	4947
02/22/2011	67445	3730
02/22/2011	67446	3762
02/22/2011	67451	2772
02/22/2011	67453	1589
02/22/2011	67454	1392
02/22/2011	67457	69
02/22/2011	67459	4
02/22/2011	67460	8
02/22/2011	67462	1
02/22/2011	67465	797
02/22/2011	67466	444
02/22/2011	67467	438
02/22/2011	67468	1211
02/22/2011	67717	2248
02/22/2011	67718	11
02/22/2011	68000	3159
02/22/2011	68001	4170
02/22/2011	68002	2352
02/22/2011	68003	19
02/22/2011	68006	14
02/22/2011	68008	21008
02/22/2011	68009	20867
02/22/2011	68010	22774
02/22/2011	68012	3171
02/22/2011	68015	5859
02/22/2011	68018	6074
02/22/2011	68020	17
02/22/2011	68027	6295
02/22/2011	68028	3057
02/22/2011	68029	2609
02/22/2011	68030	2602
02/22/2011	68031	2688
02/22/2011	68032	2689
02/22/2011	68033	3464
02/22/2011	68034	2300
02/22/2011	68035	2679
02/22/2011	68036	1949
02/22/2011	68037	2669
02/22/2011	68038	1501
02/22/2011	68575	4562
02/22/2011	68577	3288
02/22/2011	68579	4996
02/22/2011	68580	81
02/22/2011	68581	2197
02/22/2011	68582	11088
02/22/2011	68585	114
02/22/2011	68588	2941
02/22/2011	68590	2164
02/22/2011	68592	2926
02/22/2011	68593	7451
02/22/2011	68594	12
02/22/2011	68595	2620
02/22/2011	68596	6898
02/22/2011	68598	9734
02/22/2011	68601	7007
02/22/2011	68603	16
02/22/2011	68605	6466
02/22/2011	68607	2807
02/22/2011	68610	2770
