# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
03/01/2011	55886	44
03/01/2011	64011	819
03/01/2011	64012	1672
03/01/2011	64183	17
03/01/2011	64037	645
03/01/2011	65927	272
03/01/2011	65929	1716
03/01/2011	65934	79
03/01/2011	66243	433
03/01/2011	66470	36
03/01/2011	67547	1819
03/01/2011	67685	30
03/01/2011	67687	116
03/01/2011	67429	16872
03/01/2011	67430	19907
03/01/2011	67432	14959
03/01/2011	67433	14967
03/01/2011	67436	1214
03/01/2011	67438	1712
03/01/2011	67440	4989
03/01/2011	67442	1639
03/01/2011	67443	1672
03/01/2011	67444	8534
03/01/2011	67445	7731
03/01/2011	67446	7825
03/01/2011	67447	18
03/01/2011	67453	3622
03/01/2011	67458	69
03/01/2011	67459	6
03/01/2011	67460	2
03/01/2011	67461	1
03/01/2011	67465	2400
03/01/2011	67466	1965
03/01/2011	67467	1958
03/01/2011	67468	2580
03/01/2011	67717	1529
03/01/2011	67718	8
03/01/2011	68003	11
03/01/2011	68009	31
03/01/2011	68010	12
03/01/2011	68026	35
03/01/2011	68038	1155
03/01/2011	68577	2816
03/01/2011	68578	8933
03/01/2011	68581	1665
03/01/2011	68582	10963
03/01/2011	68586	5621
03/01/2011	68588	3067
03/01/2011	68590	2209
03/01/2011	68592	2825
03/01/2011	68593	8495
03/01/2011	68594	19
03/01/2011	68595	2999
03/01/2011	68596	8900
03/01/2011	68601	7008
03/01/2011	68605	6369
03/01/2011	68606	3166
03/01/2011	68932	5421
03/01/2011	68942	715
03/01/2011	68943	888
03/01/2011	68944	3
03/01/2011	68945	1
03/01/2011	68946	1580
03/01/2011	68947	1499
03/01/2011	69071	1459
