# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
01/26/2011	55886	23
01/26/2011	64011	829
01/26/2011	64012	432
01/26/2011	64183	90
01/26/2011	64189	21
01/26/2011	64037	530
01/26/2011	64436	16
01/26/2011	65292	1382
01/26/2011	65989	2754
01/26/2011	65991	139
01/26/2011	65992	21
01/26/2011	65994	223
01/26/2011	65999	336
01/26/2011	66004	402
01/26/2011	66016	1737
01/26/2011	66017	2220
01/26/2011	66019	3252
01/26/2011	66020	1945
01/26/2011	66027	1521
01/26/2011	66023	2215
01/26/2011	66024	942
01/26/2011	66026	3137
01/26/2011	66030	970
01/26/2011	66037	87
01/26/2011	66038	1258
01/26/2011	66039	1004
01/26/2011	66040	295
01/26/2011	65941	218
01/26/2011	65942	526
01/26/2011	65943	95
01/26/2011	65944	358
01/26/2011	65945	340
01/26/2011	65947	1024
01/26/2011	65949	1856
01/26/2011	65951	6638
01/26/2011	65952	11317
01/26/2011	65975	4818
01/26/2011	65976	8398
01/26/2011	65927	170
01/26/2011	65929	3373
01/26/2011	65934	86
01/26/2011	66138	150
01/26/2011	66142	3122
01/26/2011	66145	1643
01/26/2011	66143	1650
01/26/2011	66149	10170
01/26/2011	66152	3254
01/26/2011	66153	2821
01/26/2011	66154	5579
01/26/2011	66157	1632
01/26/2011	66163	3773
01/26/2011	66167	5883
01/26/2011	66169	3547
01/26/2011	66170	5680
01/26/2011	66171	77
01/26/2011	66173	42
01/26/2011	66174	14
01/26/2011	66176	3214
01/26/2011	66180	5139
01/26/2011	66187	14417
01/26/2011	66191	14
01/26/2011	66193	3027
01/26/2011	66194	14
01/26/2011	66195	1165
01/26/2011	66196	1978
01/26/2011	66202	1769
01/26/2011	66206	8170
01/26/2011	66209	1694
01/26/2011	66216	2850
01/26/2011	66217	1485
01/26/2011	66219	3038
01/26/2011	66221	3374
01/26/2011	66243	1695
01/26/2011	66244	88
01/26/2011	66245	1
01/26/2011	66246	8922
01/26/2011	66254	1770
01/26/2011	66260	2611
01/26/2011	66042	204
01/26/2011	66043	68
01/26/2011	66047	106
01/26/2011	66050	14
01/26/2011	66071	8
01/26/2011	66073	202
01/26/2011	66075	427
01/26/2011	66078	605
01/26/2011	66079	95
01/26/2011	66080	2260
01/26/2011	66084	22
01/26/2011	66509	11
01/26/2011	66514	397
01/26/2011	66324	6321
01/26/2011	66359	1656
01/26/2011	66470	28
01/26/2011	67388	18239
01/26/2011	67389	19343
01/26/2011	67391	3200
01/26/2011	67392	20273
01/26/2011	67394	20717
01/26/2011	67395	9024
01/26/2011	67396	4400
01/26/2011	67398	7751
01/26/2011	67399	5099
01/26/2011	67400	107
01/26/2011	67401	96
01/26/2011	67403	11935
01/26/2011	67405	8801
01/26/2011	67408	10459
01/26/2011	67411	4818
01/26/2011	67412	6783
01/26/2011	67413	2
01/26/2011	67416	2090
01/26/2011	67470	59
01/26/2011	67472	488
01/26/2011	67474	4460
01/26/2011	67485	4467
01/26/2011	67487	3053
01/26/2011	67488	3037
01/26/2011	67489	3661
01/26/2011	67490	3589
01/26/2011	67491	3887
01/26/2011	67493	2547
01/26/2011	67494	1701
01/26/2011	67496	1405
01/26/2011	67500	10487
01/26/2011	67514	44
01/26/2011	67516	15
01/26/2011	67521	6064
01/26/2011	67523	3503
01/26/2011	67525	2946
01/26/2011	67526	3091
01/26/2011	67532	2181
01/26/2011	67530	729
01/26/2011	67533	161
01/26/2011	67536	7772
01/26/2011	67537	8223
01/26/2011	67540	8437
01/26/2011	67542	3168
01/26/2011	67544	3999
01/26/2011	67546	12
01/26/2011	67547	1422
01/26/2011	67682	256
01/26/2011	67687	34
01/26/2011	67691	7
01/26/2011	67692	4
01/26/2011	67693	4
01/26/2011	67694	36
01/26/2011	67299	4704
01/26/2011	67305	2043
01/26/2011	67307	3115
01/26/2011	67309	2022
01/26/2011	67311	3947
01/26/2011	67313	1555
01/26/2011	67314	1720
01/26/2011	67317	6400
01/26/2011	67318	5508
01/26/2011	67319	47
01/26/2011	67320	20
01/26/2011	67321	9977
01/26/2011	67429	17198
01/26/2011	67430	20143
01/26/2011	67432	15147
01/26/2011	67434	15193
01/26/2011	67436	1897
01/26/2011	67438	2108
01/26/2011	67440	7161
01/26/2011	67442	2376
01/26/2011	67443	1892
01/26/2011	67444	98
01/26/2011	67445	3173
01/26/2011	67446	2458
01/26/2011	67447	991
01/26/2011	67448	5826
01/26/2011	67452	1597
01/26/2011	67457	581
01/26/2011	67459	809
01/26/2011	67460	937
01/26/2011	67461	928
01/26/2011	67462	1761
01/26/2011	67463	318
01/26/2011	67464	279
01/26/2011	67465	4
01/26/2011	67468	767
01/26/2011	67718	3
01/26/2011	67698	7328
01/26/2011	67700	2026
01/26/2011	67701	2973
01/26/2011	67702	2790
01/26/2011	67704	13109
01/26/2011	67706	66
01/26/2011	67707	4923
01/26/2011	67708	4322
01/26/2011	67709	4464
01/26/2011	67710	3882
01/26/2011	67715	4965
01/26/2011	67711	5447
01/26/2011	67712	5533
01/26/2011	67995	4592
01/26/2011	67996	1562
01/26/2011	67998	2424
01/26/2011	68000	1707
01/26/2011	68001	3637
01/26/2011	68002	585
01/26/2011	68003	124
01/26/2011	68008	21328
01/26/2011	68010	23305
01/26/2011	68012	3167
01/26/2011	68013	5755
01/26/2011	68015	3370
01/26/2011	68018	5255
01/26/2011	68019	77
01/26/2011	68023	7492
01/26/2011	68027	5317
01/26/2011	68028	2790
01/26/2011	68029	2514
01/26/2011	68030	2453
01/26/2011	68031	2465
01/26/2011	68032	2543
01/26/2011	68033	3232
01/26/2011	68034	2063
01/26/2011	68035	2480
01/26/2011	68037	2467
01/26/2011	68038	852
