# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
02/13/2011	62306	11
02/13/2011	64011	1039
02/13/2011	64012	571
02/13/2011	64183	41
02/13/2011	64189	21
02/13/2011	64037	726
02/13/2011	66004	251
02/13/2011	65927	411
02/13/2011	65929	1409
02/13/2011	65934	85
02/13/2011	66243	546
02/13/2011	66075	200
02/13/2011	66470	72
02/13/2011	67547	2046
02/13/2011	67668	7
02/13/2011	67679	951
02/13/2011	67680	2997
02/13/2011	67682	12
02/13/2011	67684	273
02/13/2011	67685	69
02/13/2011	67687	153
02/13/2011	67445	103
02/13/2011	67446	81
02/13/2011	67462	1637
02/13/2011	67468	1340
02/13/2011	67717	13
02/13/2011	67718	3
02/13/2011	68000	28
02/13/2011	68001	11
02/13/2011	68002	18
02/13/2011	68016	241
02/13/2011	68020	23
02/13/2011	68021	12
02/13/2011	68038	1379
02/13/2011	68106	4872
02/13/2011	68107	8929
02/13/2011	68108	25
02/13/2011	68109	4036
02/13/2011	68110	3987
