# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
03/02/2011	55886	45
03/02/2011	64011	684
03/02/2011	64012	1663
03/02/2011	64183	14
03/02/2011	64037	579
03/02/2011	65992	13
03/02/2011	65927	277
03/02/2011	65929	2084
03/02/2011	65934	22
03/02/2011	66243	356
03/02/2011	66470	43
03/02/2011	67547	1410
03/02/2011	67685	21
03/02/2011	67687	46
03/02/2011	67429	16960
03/02/2011	67430	19906
03/02/2011	67432	14908
03/02/2011	67434	14966
03/02/2011	67436	867
03/02/2011	67438	1364
03/02/2011	67440	5064
03/02/2011	67442	1834
03/02/2011	67443	1167
03/02/2011	67445	7443
03/02/2011	67446	7892
03/02/2011	67447	7934
03/02/2011	67452	1822
03/02/2011	67453	3475
03/02/2011	67458	67
03/02/2011	67459	3
03/02/2011	67460	2
03/02/2011	67461	3
03/02/2011	67465	1005
03/02/2011	67466	736
03/02/2011	67467	767
03/02/2011	67468	4523
03/02/2011	67717	2042
03/02/2011	67718	9
03/02/2011	68038	636
03/02/2011	68576	36
03/02/2011	68577	2802
03/02/2011	68578	8416
03/02/2011	68581	1686
03/02/2011	68582	11032
03/02/2011	68586	5475
03/02/2011	68588	13
03/02/2011	68589	4273
03/02/2011	68590	2166
03/02/2011	68592	14
03/02/2011	68593	9663
03/02/2011	68595	2801
03/02/2011	68598	11
03/02/2011	68601	6753
03/02/2011	68605	6065
03/02/2011	68609	2775
03/02/2011	68942	932
03/02/2011	68943	972
03/02/2011	68944	5
03/02/2011	68945	1
03/02/2011	68946	1582
03/02/2011	68947	1534
03/02/2011	69071	1457
