# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
12/22/2010	56291	108
12/22/2010	55886	81
12/22/2010	62924	3162
12/22/2010	62926	97
12/22/2010	62928	122
12/22/2010	62930	17
12/22/2010	62935	3041
12/22/2010	62939	3585
12/22/2010	63905	3368
12/22/2010	63908	4989
12/22/2010	63912	2480
12/22/2010	63914	4832
12/22/2010	63915	91
12/22/2010	63918	2430
12/22/2010	63921	6309
12/22/2010	63924	505
12/22/2010	63930	3550
12/22/2010	63073	977
12/22/2010	63969	1
12/22/2010	63974	26
12/22/2010	63977	3293
12/22/2010	63959	1490
12/22/2010	63961	969
12/22/2010	63962	2912
12/22/2010	63965	825
12/22/2010	64011	388
12/22/2010	64012	114
12/22/2010	64183	123
12/22/2010	64185	13
12/22/2010	64186	21
12/22/2010	64204	11
12/22/2010	64208	11
12/22/2010	64213	11
12/22/2010	64215	13
12/22/2010	64141	15
12/22/2010	64189	45
12/22/2010	64222	21
12/22/2010	64228	124
12/22/2010	64231	120
12/22/2010	64235	12
12/22/2010	64037	478
12/22/2010	63541	15
12/22/2010	63589	12
12/22/2010	64419	3398
12/22/2010	64425	15
12/22/2010	64428	5452
12/22/2010	64432	267
12/22/2010	64433	100
12/22/2010	64435	1289
12/22/2010	64436	2177
12/22/2010	65273	5367
12/22/2010	65274	6075
12/22/2010	65282	1308
12/22/2010	65283	4356
12/22/2010	65284	3498
12/22/2010	65285	2814
12/22/2010	65286	3318
12/22/2010	65288	2736
12/22/2010	65289	5794
12/22/2010	65291	2565
12/22/2010	65292	1264
12/22/2010	65293	4176
12/22/2010	65294	9723
12/22/2010	65298	7109
12/22/2010	65304	3729
12/22/2010	65305	969
12/22/2010	65306	1034
12/22/2010	65307	1026
12/22/2010	65308	1493
12/22/2010	65309	1478
12/22/2010	64950	1465
12/22/2010	64951	34
12/22/2010	64956	670
12/22/2010	64963	2588
12/22/2010	64966	1589
12/22/2010	64967	837
12/22/2010	64968	790
12/22/2010	64969	496
12/22/2010	64972	418
12/22/2010	64973	1261
12/22/2010	64975	2878
12/22/2010	65587	18108
12/22/2010	65992	21
12/22/2010	65993	2140
12/22/2010	66001	638
12/22/2010	66004	289
12/22/2010	66008	3654
12/22/2010	66009	145
12/22/2010	66010	36
12/22/2010	66011	10068
12/22/2010	66015	1478
12/22/2010	66016	8040
12/22/2010	66017	22
12/22/2010	66018	1440
12/22/2010	66019	1606
12/22/2010	66020	246
12/22/2010	66021	7729
12/22/2010	66027	97
12/22/2010	66029	1013
