# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
12/02/2010	47805	48
12/02/2010	45085	63
12/02/2010	56291	53
12/02/2010	55886	50
12/02/2010	62924	3370
12/02/2010	62926	102
12/02/2010	62935	3617
12/02/2010	63140	195
12/02/2010	63175	5710
12/02/2010	63599	667
12/02/2010	63600	2936
12/02/2010	63898	2024
12/02/2010	63903	21352
12/02/2010	63910	8725
12/02/2010	63911	4821
12/02/2010	63914	62
12/02/2010	63916	22543
12/02/2010	63921	14158
12/02/2010	63922	3191
12/02/2010	63925	2219
12/02/2010	63927	375
12/02/2010	63930	3126
12/02/2010	63932	26
12/02/2010	63073	965
12/02/2010	63968	2512
12/02/2010	63970	1062
12/02/2010	63972	2706
12/02/2010	63959	1193
12/02/2010	63961	708
12/02/2010	63962	2916
12/02/2010	63965	19
12/02/2010	63985	2837
12/02/2010	63987	3129
12/02/2010	63989	2797
12/02/2010	63990	2792
12/02/2010	63993	3912
12/02/2010	63994	1556
12/02/2010	63995	1663
12/02/2010	63996	5852
12/02/2010	63997	3299
12/02/2010	63999	1667
12/02/2010	64003	2167
12/02/2010	64006	480
12/02/2010	64008	366
12/02/2010	64009	7
12/02/2010	64010	285
12/02/2010	64011	816
12/02/2010	64012	465
12/02/2010	64163	313
12/02/2010	64166	138
12/02/2010	64170	192
12/02/2010	64172	9395
12/02/2010	64177	5220
12/02/2010	64178	1239
12/02/2010	64184	118980
12/02/2010	64185	34
12/02/2010	64186	14406
12/02/2010	64187	266
12/02/2010	64188	442
12/02/2010	64190	479
12/02/2010	64212	2579
12/02/2010	64204	2795
12/02/2010	64202	2762
12/02/2010	64208	5282
12/02/2010	64215	10458
12/02/2010	64218	1291
12/02/2010	64220	702
12/02/2010	64117	11011
12/02/2010	64118	285
12/02/2010	64119	200
12/02/2010	64130	656
12/02/2010	64139	33
12/02/2010	64147	13659
12/02/2010	64260	4858
12/02/2010	64261	15
12/02/2010	64264	4399
12/02/2010	64266	35
12/02/2010	64269	2703
12/02/2010	64270	2259
12/02/2010	64271	2584
12/02/2010	64272	5082
12/02/2010	64275	4596
12/02/2010	64276	3471
12/02/2010	64279	11525
12/02/2010	64284	7951
12/02/2010	64286	9162
12/02/2010	64289	35
12/02/2010	64291	1
12/02/2010	64292	2195
12/02/2010	64293	2216
12/02/2010	64295	405
12/02/2010	64297	2583
12/02/2010	64299	2209
12/02/2010	64303	31
12/02/2010	64304	4467
12/02/2010	64306	3062
12/02/2010	64309	2227
12/02/2010	64314	1778
12/02/2010	64315	1507
12/02/2010	64316	1815
12/02/2010	64318	29
12/02/2010	64189	45
12/02/2010	64321	267
12/02/2010	64203	461
12/02/2010	64207	4
12/02/2010	64209	7
12/02/2010	64222	2987
12/02/2010	64227	186
12/02/2010	64229	1053
12/02/2010	64232	19
12/02/2010	64233	11
12/02/2010	64234	35
12/02/2010	64242	7467
12/02/2010	64244	1598
12/02/2010	64037	582
12/02/2010	63534	19
12/02/2010	63538	26
12/02/2010	63544	128
12/02/2010	63545	758
12/02/2010	63552	17069
12/02/2010	63554	2965
12/02/2010	63556	2873
12/02/2010	63558	3041
12/02/2010	63561	5148
12/02/2010	63563	3073
12/02/2010	63564	7828
12/02/2010	63565	8866
12/02/2010	63567	133
12/02/2010	63568	8957
12/02/2010	63569	19
12/02/2010	63570	9020
12/02/2010	63573	2290
12/02/2010	63574	1562
12/02/2010	63575	2238
12/02/2010	63576	22
12/02/2010	63577	5214
12/02/2010	63584	618
12/02/2010	63585	370
12/02/2010	63587	6768
12/02/2010	63588	16555
12/02/2010	63589	2687
12/02/2010	64416	2849
12/02/2010	64417	2618
12/02/2010	64418	3325
12/02/2010	64420	4022
12/02/2010	64421	45
12/02/2010	64424	2967
12/02/2010	64426	4623
12/02/2010	64429	27
12/02/2010	64430	6966
12/02/2010	64432	823
12/02/2010	64433	465
12/02/2010	64434	428
12/02/2010	64435	724
12/02/2010	64436	2725
12/02/2010	65271	215
12/02/2010	65272	12635
12/02/2010	65274	6258
12/02/2010	65276	20
12/02/2010	65281	3
12/02/2010	65286	2848
12/02/2010	65288	2870
12/02/2010	65290	7493
12/02/2010	65292	1517
12/02/2010	65293	5438
12/02/2010	65294	12375
12/02/2010	65303	6444
12/02/2010	65305	806
12/02/2010	65306	860
12/02/2010	65307	867
12/02/2010	65308	1209
12/02/2010	65309	1233
12/02/2010	64948	808
12/02/2010	64951	209
12/02/2010	64962	19
12/02/2010	64963	2269
12/02/2010	64964	841
12/02/2010	64965	2581
12/02/2010	64966	3681
12/02/2010	64967	455
12/02/2010	64968	600
12/02/2010	64969	414
12/02/2010	64972	433
12/02/2010	64973	1528
12/02/2010	64975	6
