# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
01/03/2011	64011	960
01/03/2011	64012	288
01/03/2011	64183	110
01/03/2011	64189	61
01/03/2011	64037	693
01/03/2011	64432	283
01/03/2011	64436	3878
01/03/2011	65292	1259
01/03/2011	64955	643
01/03/2011	64966	2011
01/03/2011	64973	2328
01/03/2011	64975	2665
01/03/2011	65992	29
01/03/2011	65997	41
01/03/2011	66004	243
01/03/2011	66008	4154
01/03/2011	66011	6219
01/03/2011	66018	16
01/03/2011	66019	2202
01/03/2011	66020	696
01/03/2011	66027	26
01/03/2011	66023	86
01/03/2011	65935	16
01/03/2011	65936	16
01/03/2011	65942	585
01/03/2011	65945	405
01/03/2011	65947	650
01/03/2011	65906	8877
01/03/2011	65907	8529
01/03/2011	65925	69
01/03/2011	65927	357
01/03/2011	65931	1810
01/03/2011	65932	1004
01/03/2011	65933	1183
01/03/2011	65934	47
01/03/2011	66142	3107
01/03/2011	66160	102
01/03/2011	66162	62
01/03/2011	66191	16
01/03/2011	66193	9
01/03/2011	66195	18
01/03/2011	66200	89
01/03/2011	66235	1229
01/03/2011	66238	21
01/03/2011	66239	115
01/03/2011	66241	1032
01/03/2011	66243	8507
01/03/2011	66244	56
01/03/2011	66256	7746
01/03/2011	66257	13
01/03/2011	66259	27358
01/03/2011	66042	193
01/03/2011	66043	84
01/03/2011	66044	373
01/03/2011	66049	79
01/03/2011	66050	16
01/03/2011	66073	278
01/03/2011	66075	2800
01/03/2011	66083	3209
01/03/2011	66084	14
01/03/2011	66085	17
01/03/2011	66501	4257
01/03/2011	66333	255
01/03/2011	66335	56
01/03/2011	66336	46
01/03/2011	66338	67
01/03/2011	66470	65
01/03/2011	66430	6367
01/03/2011	66431	8087
01/03/2011	66434	8046
01/03/2011	66435	4385
01/03/2011	66436	1791
01/03/2011	66437	1751
01/03/2011	66438	963
01/03/2011	66938	123
01/03/2011	66940	145
01/03/2011	66941	199
01/03/2011	66942	38
01/03/2011	66945	8
01/03/2011	66946	8
01/03/2011	66947	5
01/03/2011	66948	3259
01/03/2011	66949	2979
01/03/2011	66950	4909
01/03/2011	66962	20
01/03/2011	66970	32
01/03/2011	66971	22
01/03/2011	66974	1252
01/03/2011	66975	2534
01/03/2011	66976	1960
01/03/2011	66977	2039
