# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
01/06/2011	55886	43
01/06/2011	64011	908
01/06/2011	64012	106
01/06/2011	64183	72
01/06/2011	64189	140
01/06/2011	64037	532
01/06/2011	64432	82
01/06/2011	64436	3419
01/06/2011	65292	1540
01/06/2011	64966	499
01/06/2011	64973	1585
01/06/2011	65988	16717
01/06/2011	65992	19
01/06/2011	65993	2844
01/06/2011	65996	436
01/06/2011	65997	44
01/06/2011	65999	289
01/06/2011	66000	95
01/06/2011	66001	348
01/06/2011	66004	422
01/06/2011	66006	2716
01/06/2011	66008	3108
01/06/2011	66011	5602
01/06/2011	66013	188
01/06/2011	66015	1347
01/06/2011	66017	5459
01/06/2011	66018	11
01/06/2011	66019	2568
01/06/2011	66020	1312
01/06/2011	66027	1090
01/06/2011	66023	3370
01/06/2011	66026	1739
01/06/2011	66028	407
01/06/2011	66029	545
01/06/2011	66030	1070
01/06/2011	66035	38
01/06/2011	66038	1068
01/06/2011	65941	184
01/06/2011	65942	617
01/06/2011	65943	80
01/06/2011	65944	303
01/06/2011	65945	312
01/06/2011	65946	331
01/06/2011	65947	954
01/06/2011	65951	4124
01/06/2011	65952	947
01/06/2011	65959	264
01/06/2011	65966	8478
01/06/2011	65973	2138
01/06/2011	65974	1764
01/06/2011	65975	4806
01/06/2011	65977	18
01/06/2011	65900	88
01/06/2011	65901	79
01/06/2011	65906	8733
01/06/2011	65907	8356
01/06/2011	65909	19492
01/06/2011	65913	3771
01/06/2011	65914	2242
01/06/2011	65915	67
01/06/2011	65916	6567
01/06/2011	65917	77
01/06/2011	65924	3956
01/06/2011	65925	3860
01/06/2011	65927	329
01/06/2011	65929	8930
01/06/2011	65931	2262
01/06/2011	65932	1237
01/06/2011	65933	1509
01/06/2011	65934	71
01/06/2011	66138	1062
01/06/2011	66142	3061
01/06/2011	66145	1593
01/06/2011	66144	20481
01/06/2011	66143	1674
01/06/2011	66149	9707
01/06/2011	66152	3205
01/06/2011	66154	5590
01/06/2011	66157	1391
01/06/2011	66162	4200
01/06/2011	66165	8664
01/06/2011	66167	5809
01/06/2011	66170	5419
01/06/2011	66171	8128
01/06/2011	66177	6520
01/06/2011	66179	7435
01/06/2011	66180	11
01/06/2011	66183	11179
01/06/2011	66184	6895
01/06/2011	66189	4850
01/06/2011	66193	1997
01/06/2011	66195	1242
01/06/2011	66196	2278
01/06/2011	66198	3372
01/06/2011	66200	8291
01/06/2011	66206	8290
01/06/2011	66208	2965
01/06/2011	66219	3059
01/06/2011	66220	2751
01/06/2011	66221	3346
01/06/2011	66226	103
01/06/2011	66227	2852
01/06/2011	66228	2793
01/06/2011	66229	3694
01/06/2011	66233	3964
01/06/2011	66235	16
01/06/2011	66237	11
01/06/2011	66238	829
01/06/2011	66243	8939
01/06/2011	66244	29
01/06/2011	66246	9117
01/06/2011	66250	5202
01/06/2011	66251	287
01/06/2011	66254	1325
01/06/2011	66260	1547
01/06/2011	66042	109
01/06/2011	66043	45
01/06/2011	66044	530
01/06/2011	66049	86
01/06/2011	66050	32
01/06/2011	66073	199
01/06/2011	66075	643
01/06/2011	66077	137997
01/06/2011	66079	754
01/06/2011	66080	2106
01/06/2011	66084	23
01/06/2011	66085	17
01/06/2011	66661	66
01/06/2011	66662	70
01/06/2011	66664	58
01/06/2011	66495	30
01/06/2011	66496	20
01/06/2011	66497	22
01/06/2011	66565	57
01/06/2011	66317	206
01/06/2011	66318	258
01/06/2011	66332	8147
01/06/2011	66335	4185
01/06/2011	66336	3659
01/06/2011	66338	4441
01/06/2011	66344	3822
01/06/2011	66346	2379
01/06/2011	66352	691
01/06/2011	66353	22
01/06/2011	66360	20
01/06/2011	66470	56
01/06/2011	66610	59
01/06/2011	66632	349
01/06/2011	66635	11028
01/06/2011	66430	5477
01/06/2011	66431	6692
01/06/2011	66434	6178
01/06/2011	66435	3809
01/06/2011	66436	2106
01/06/2011	66437	2066
01/06/2011	66438	1498
01/06/2011	66938	98
01/06/2011	66939	14
01/06/2011	66940	119
01/06/2011	66942	70
01/06/2011	66943	11
01/06/2011	66944	23
01/06/2011	66945	11
01/06/2011	66946	11
01/06/2011	66948	22207
01/06/2011	66949	20175
01/06/2011	66950	29509
01/06/2011	66951	23366
01/06/2011	66957	1682
01/06/2011	66958	2571
01/06/2011	66961	8256
01/06/2011	66963	7509
01/06/2011	66965	2047
01/06/2011	66966	7470
