# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
12/27/2010	56291	122
12/27/2010	55886	42
12/27/2010	62924	12
12/27/2010	62926	2014
12/27/2010	62928	20
12/27/2010	62930	5535
12/27/2010	62932	12
12/27/2010	62933	17
12/27/2010	62939	642
12/27/2010	63183	11
12/27/2010	63903	18757
12/27/2010	63906	5336
12/27/2010	63912	2574
12/27/2010	63914	5092
12/27/2010	63920	4923
12/27/2010	63924	1
12/27/2010	63926	3547
12/27/2010	63933	2613
12/27/2010	63934	3802
12/27/2010	63073	3315
12/27/2010	63974	1672
12/27/2010	63976	3515
12/27/2010	63959	1530
12/27/2010	63961	945
12/27/2010	63962	2889
12/27/2010	63966	14
12/27/2010	64011	447
12/27/2010	64012	50
12/27/2010	64183	137
12/27/2010	64185	29
12/27/2010	64186	28
12/27/2010	64204	14
12/27/2010	64202	12
12/27/2010	64208	18
12/27/2010	64213	21
12/27/2010	64215	20
12/27/2010	64117	32
12/27/2010	64141	19
12/27/2010	64260	15
12/27/2010	64308	13
12/27/2010	64189	29
12/27/2010	64228	39
12/27/2010	64231	88
12/27/2010	64235	15
12/27/2010	64037	530
12/27/2010	63541	17
12/27/2010	63589	15
12/27/2010	64425	18
12/27/2010	64432	249
12/27/2010	64436	3009
12/27/2010	65273	4760
12/27/2010	65279	623
12/27/2010	65280	4542
12/27/2010	65282	639
12/27/2010	65283	4364
12/27/2010	65284	3366
12/27/2010	65285	2795
12/27/2010	65286	3251
12/27/2010	65288	3176
12/27/2010	65289	7116
12/27/2010	65291	2756
12/27/2010	65293	6169
12/27/2010	65299	2096
12/27/2010	65304	3278
12/27/2010	65305	660
12/27/2010	65306	710
12/27/2010	65307	697
12/27/2010	65308	1007
12/27/2010	65309	1013
12/27/2010	64947	3961
12/27/2010	64961	4009
12/27/2010	64964	3501
12/27/2010	64966	1600
12/27/2010	64967	644
12/27/2010	64968	659
12/27/2010	64969	421
12/27/2010	64972	426
12/27/2010	64973	1930
12/27/2010	64975	1384
12/27/2010	65587	26
12/27/2010	65992	18
12/27/2010	65993	2593
12/27/2010	66001	250
12/27/2010	66004	460
12/27/2010	66006	3309
12/27/2010	66008	3230
12/27/2010	66009	146
12/27/2010	66011	15478
12/27/2010	66014	3814
12/27/2010	66015	1171
12/27/2010	66016	7647
12/27/2010	66017	10208
12/27/2010	66018	15
12/27/2010	66019	1486
12/27/2010	66020	1689
12/27/2010	66027	1369
12/27/2010	66023	156
12/27/2010	66029	826
12/27/2010	66039	369
12/27/2010	65935	13538
12/27/2010	65936	74935
12/27/2010	65937	6012
12/27/2010	65940	600
12/27/2010	65943	84
12/27/2010	65945	271
12/27/2010	65948	2316
12/27/2010	65960	1006
12/27/2010	65967	4395
12/27/2010	65968	4768
12/27/2010	65970	4835
12/27/2010	65972	4154
12/27/2010	65901	112
12/27/2010	65902	26
12/27/2010	65904	2502
12/27/2010	65906	2964
12/27/2010	65907	2826
12/27/2010	65913	2943
12/27/2010	65914	2240
12/27/2010	65918	4480
12/27/2010	65919	8662
12/27/2010	65921	7665
12/27/2010	65923	4936
12/27/2010	65924	5146
12/27/2010	65926	5275
12/27/2010	65931	2769
12/27/2010	65932	1520
12/27/2010	65933	1874
12/27/2010	65934	71
12/27/2010	66139	6313
12/27/2010	66142	3442
12/27/2010	66147	9664
12/27/2010	66153	2483
12/27/2010	66156	1239
12/27/2010	66157	1373
12/27/2010	66161	5502
12/27/2010	66167	5231
12/27/2010	66169	2991
12/27/2010	66170	4784
12/27/2010	66174	12
12/27/2010	66175	8723
12/27/2010	66176	3912
12/27/2010	66181	5909
12/27/2010	66183	14171
12/27/2010	66188	10464
12/27/2010	66189	6674
12/27/2010	66191	2981
12/27/2010	66193	2133
12/27/2010	66194	2504
12/27/2010	66195	1351
12/27/2010	66196	2214
12/27/2010	66197	1
12/27/2010	66200	167
12/27/2010	66209	1662
12/27/2010	66210	1557
12/27/2010	66211	2148
12/27/2010	66213	2964
12/27/2010	66217	1763
12/27/2010	66228	2750
12/27/2010	66231	2458
12/27/2010	66232	2448
12/27/2010	66237	832
12/27/2010	66239	110
12/27/2010	66241	116
12/27/2010	66244	317
12/27/2010	66247	2250
12/27/2010	66249	17
12/27/2010	66251	1436
12/27/2010	66256	5320
12/27/2010	66257	52176
12/27/2010	66259	20327
12/27/2010	66042	259
12/27/2010	66043	52
12/27/2010	66044	999
12/27/2010	66050	31
12/27/2010	66071	26
12/27/2010	66075	2993
12/27/2010	66077	132949
12/27/2010	66079	942
12/27/2010	66081	3613
12/27/2010	66085	8
12/27/2010	66637	4165
12/27/2010	66639	5203
12/27/2010	66641	2576
12/27/2010	66642	5084
12/27/2010	66643	2576
12/27/2010	66645	22
12/27/2010	66648	2341
12/27/2010	66649	3022
12/27/2010	66650	2313
12/27/2010	66651	5994
12/27/2010	66653	3718
12/27/2010	66654	3422
12/27/2010	66655	1373
12/27/2010	66656	1342
12/27/2010	66658	3907
12/27/2010	66659	1767
12/27/2010	66660	347
12/27/2010	66661	3888
12/27/2010	66662	3952
12/27/2010	66663	6632
12/27/2010	66664	5401
12/27/2010	66671	7955
12/27/2010	66672	10690
12/27/2010	66493	6985
12/27/2010	66494	8199
12/27/2010	66495	4328
12/27/2010	66496	5419
12/27/2010	66497	4220
12/27/2010	66499	4167
12/27/2010	66500	4816
12/27/2010	66501	4178
12/27/2010	66502	8767
12/27/2010	66503	12
12/27/2010	66505	1
12/27/2010	66511	175
12/27/2010	66512	44760
12/27/2010	66515	421
12/27/2010	66517	206
12/27/2010	66522	269
12/27/2010	66530	345
12/27/2010	66534	3782
12/27/2010	66536	3477
12/27/2010	66539	549
12/27/2010	66541	3707
12/27/2010	66549	4095
12/27/2010	66550	2451
12/27/2010	66552	852
12/27/2010	66554	1283
12/27/2010	66557	965
12/27/2010	66560	16465
12/27/2010	66565	6436
12/27/2010	66573	11232
12/27/2010	66577	9572
12/27/2010	66578	6687
12/27/2010	66329	3464
12/27/2010	66330	2417
12/27/2010	66331	2574
12/27/2010	66332	11596
12/27/2010	66335	4298
12/27/2010	66336	3882
12/27/2010	66338	4274
12/27/2010	66342	2044
12/27/2010	66346	2207
12/27/2010	66348	206
12/27/2010	66350	1132
12/27/2010	66356	264
