# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
01/04/2011	56291	222
01/04/2011	55886	36
01/04/2011	62924	12
01/04/2011	62933	16
01/04/2011	63183	12
01/04/2011	63962	15
01/04/2011	63966	14
01/04/2011	64011	950
01/04/2011	64012	144
01/04/2011	64164	11
01/04/2011	64175	12
01/04/2011	64183	108
01/04/2011	64185	30
01/04/2011	64186	30
01/04/2011	64212	11
01/04/2011	64204	13
01/04/2011	64202	12
01/04/2011	64208	17
01/04/2011	64213	22
01/04/2011	64215	22
01/04/2011	64117	32
01/04/2011	64141	20
01/04/2011	64260	17
01/04/2011	64308	13
01/04/2011	64189	60
01/04/2011	64235	17
01/04/2011	64013	11
01/04/2011	64037	530
01/04/2011	63541	20
01/04/2011	63589	17
01/04/2011	64425	18
01/04/2011	64432	292
01/04/2011	64436	4090
01/04/2011	65292	1557
01/04/2011	64955	284
01/04/2011	64966	1696
01/04/2011	64973	2314
01/04/2011	64975	550
01/04/2011	65992	14
01/04/2011	65996	391
01/04/2011	65997	51
01/04/2011	65999	14
01/04/2011	66001	232
01/04/2011	66004	323
01/04/2011	66006	3303
01/04/2011	66008	2895
01/04/2011	66011	5805
01/04/2011	66016	7250
01/04/2011	66017	19
01/04/2011	66018	1677
01/04/2011	66020	144
01/04/2011	66027	1197
01/04/2011	66023	5418
01/04/2011	66026	1733
01/04/2011	66029	571
01/04/2011	66038	1075
01/04/2011	66040	175
01/04/2011	65935	13
01/04/2011	65936	12
01/04/2011	65941	191
01/04/2011	65942	593
01/04/2011	65943	80
01/04/2011	65944	317
01/04/2011	65945	484
01/04/2011	65946	412
01/04/2011	65947	870
01/04/2011	65966	9285
01/04/2011	65973	2128
01/04/2011	65974	5369
01/04/2011	65975	5018
01/04/2011	65900	2886
01/04/2011	65906	8729
01/04/2011	65907	8409
01/04/2011	65909	25876
01/04/2011	65913	2671
01/04/2011	65914	2202
01/04/2011	65915	5609
01/04/2011	65917	4406
01/04/2011	65925	3589
01/04/2011	65927	4864
01/04/2011	65928	13
01/04/2011	65931	2792
01/04/2011	65932	1559
01/04/2011	65933	1839
01/04/2011	65934	71
01/04/2011	66138	8297
01/04/2011	66142	3051
01/04/2011	66149	10335
01/04/2011	66153	2661
01/04/2011	66154	5634
01/04/2011	66155	5031
01/04/2011	66156	1640
01/04/2011	66160	5338
01/04/2011	66162	4128
01/04/2011	66165	6476
01/04/2011	66167	5740
01/04/2011	66174	14
01/04/2011	66176	3908
01/04/2011	66179	12
01/04/2011	66183	5642
01/04/2011	66193	2160
01/04/2011	66195	1298
01/04/2011	66197	1
01/04/2011	66207	2217
01/04/2011	66222	3268
01/04/2011	66223	3879
01/04/2011	66226	102
01/04/2011	66230	4357
01/04/2011	66231	2447
01/04/2011	66232	2510
01/04/2011	66233	3891
01/04/2011	66235	8045
01/04/2011	66237	1279
01/04/2011	66238	31
01/04/2011	66239	50
01/04/2011	66241	113
01/04/2011	66243	10265
01/04/2011	66244	51
01/04/2011	66251	5932
01/04/2011	66257	4
01/04/2011	66259	79
01/04/2011	66042	251
01/04/2011	66043	86
01/04/2011	66044	947
01/04/2011	66049	82
01/04/2011	66050	39
01/04/2011	66073	365
01/04/2011	66075	3075
01/04/2011	66077	15
01/04/2011	66078	469
01/04/2011	66083	3532
01/04/2011	66084	16
01/04/2011	66085	22
01/04/2011	66637	4863
01/04/2011	66648	2349
01/04/2011	66661	4342
01/04/2011	66662	4340
01/04/2011	66664	5391
01/04/2011	66493	4512
01/04/2011	66495	4661
01/04/2011	66496	5129
01/04/2011	66497	4727
01/04/2011	66499	4644
01/04/2011	66500	4537
01/04/2011	66501	4566
01/04/2011	66502	12
01/04/2011	66565	7259
01/04/2011	66318	434
01/04/2011	66320	102
01/04/2011	66333	16212
01/04/2011	66335	3928
01/04/2011	66336	3356
01/04/2011	66338	4466
01/04/2011	66470	47
01/04/2011	66430	5620
01/04/2011	66431	7399
01/04/2011	66434	6951
01/04/2011	66435	4096
01/04/2011	66436	1651
01/04/2011	66437	1569
01/04/2011	66438	979
01/04/2011	66938	82
01/04/2011	66939	10
01/04/2011	66941	179
01/04/2011	66942	41
01/04/2011	66943	13
01/04/2011	66944	22
01/04/2011	66945	7
01/04/2011	66946	7
01/04/2011	66948	3137
01/04/2011	66949	2948
01/04/2011	66950	4755
01/04/2011	66954	3342
01/04/2011	66958	2839
01/04/2011	66960	3814
01/04/2011	66961	10698
01/04/2011	66963	7815
01/04/2011	66965	1890
01/04/2011	66968	4822
01/04/2011	66970	5108
01/04/2011	66971	5002
01/04/2011	66972	5221
01/04/2011	66973	5102
01/04/2011	66974	1554
01/04/2011	66975	3099
01/04/2011	66976	2298
01/04/2011	66977	2453
01/04/2011	67386	8451
01/04/2011	67387	12697
01/04/2011	67390	8256
01/04/2011	67392	12194
01/04/2011	67393	25869
01/04/2011	67395	11410
01/04/2011	67396	1167
01/04/2011	67399	90
01/04/2011	67401	5322
01/04/2011	67402	4858
01/04/2011	67406	11791
01/04/2011	67413	7
01/04/2011	67414	3
01/04/2011	67415	1715
