# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
02/05/2011	64011	763
02/05/2011	64012	414
02/05/2011	64183	52
02/05/2011	64189	25
02/05/2011	64037	349
02/05/2011	65992	26
02/05/2011	66004	139
02/05/2011	65927	1031
02/05/2011	65929	964
02/05/2011	65934	55
02/05/2011	66243	1098
02/05/2011	66075	228
02/05/2011	66470	66
02/05/2011	67514	19
02/05/2011	67547	971
02/05/2011	67668	47
02/05/2011	67677	12
02/05/2011	67678	6106
02/05/2011	67679	2612
02/05/2011	67680	11743
02/05/2011	67682	1178
02/05/2011	67685	223
02/05/2011	67687	507
02/05/2011	67462	1230
02/05/2011	67468	569
02/05/2011	68038	730
02/05/2011	68095	7588
02/05/2011	68101	12188
02/05/2011	68106	1396
02/05/2011	68107	1467
02/05/2011	68108	4844
02/05/2011	68109	3082
02/05/2011	68110	2615
02/05/2011	68111	3192
