# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
02/27/2011	64011	1392
02/27/2011	64012	1587
02/27/2011	64183	26
02/27/2011	64189	22
02/27/2011	64037	741
02/27/2011	65927	309
02/27/2011	65929	1397
02/27/2011	65934	98
02/27/2011	66243	441
02/27/2011	66470	63
02/27/2011	67547	2331
02/27/2011	67685	34
02/27/2011	67687	95
02/27/2011	67456	3590
02/27/2011	67458	38
02/27/2011	67465	2213
02/27/2011	67466	1800
02/27/2011	67467	1824
02/27/2011	67468	1707
02/27/2011	67718	7
02/27/2011	68001	25
02/27/2011	68002	11
02/27/2011	68038	1791
02/27/2011	68571	3763
02/27/2011	68575	4585
02/27/2011	68594	16
02/27/2011	68596	13
