# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
12/16/2010	56291	216
12/16/2010	55886	63
12/16/2010	62924	15
12/16/2010	62926	1958
12/16/2010	62928	76
12/16/2010	62932	3659
12/16/2010	62933	14
12/16/2010	62935	2694
12/16/2010	62939	13
12/16/2010	63140	89
12/16/2010	63599	366
12/16/2010	63600	2959
12/16/2010	63908	3715
12/16/2010	63911	4569
12/16/2010	63914	27
12/16/2010	63917	4123
12/16/2010	63924	1363
12/16/2010	63927	64
12/16/2010	63930	3000
12/16/2010	63931	3615
12/16/2010	63932	41
12/16/2010	63073	3137
12/16/2010	63969	225
12/16/2010	63970	241
12/16/2010	63972	736
12/16/2010	63959	989
12/16/2010	63961	670
12/16/2010	63962	3014
12/16/2010	63965	16
12/16/2010	63986	2929
12/16/2010	63987	3087
12/16/2010	63988	2875
12/16/2010	63990	2703
12/16/2010	63991	3992
12/16/2010	63993	12
12/16/2010	63994	1530
12/16/2010	63995	1754
12/16/2010	63996	7461
12/16/2010	63997	3292
12/16/2010	63998	2501
12/16/2010	63999	1494
12/16/2010	64002	3254
12/16/2010	64005	11950
12/16/2010	64006	660
12/16/2010	64008	371
12/16/2010	64009	826
12/16/2010	64011	341
12/16/2010	64012	137
12/16/2010	64157	159
12/16/2010	64169	36
12/16/2010	64183	162
12/16/2010	64185	19
12/16/2010	64186	22
12/16/2010	64212	12
12/16/2010	64204	13
12/16/2010	64202	11
12/16/2010	64208	14
12/16/2010	64213	16
12/16/2010	64215	15
12/16/2010	64117	20
12/16/2010	64120	73
12/16/2010	64130	72
12/16/2010	64141	17
12/16/2010	64260	17
12/16/2010	64277	42
12/16/2010	64279	59
12/16/2010	64319	24
12/16/2010	64189	36
12/16/2010	64193	251
12/16/2010	64195	40
12/16/2010	64222	23
12/16/2010	64227	14
12/16/2010	64228	122
12/16/2010	64231	154
12/16/2010	64233	13
12/16/2010	64235	14
12/16/2010	64240	13
12/16/2010	64037	480
12/16/2010	63534	155
12/16/2010	63541	21
12/16/2010	63544	120
12/16/2010	63546	546
12/16/2010	63552	18949
12/16/2010	63555	2994
12/16/2010	63558	5036
12/16/2010	63561	4377
12/16/2010	63562	4294
12/16/2010	63563	3138
12/16/2010	63564	7423
12/16/2010	63569	7259
12/16/2010	63573	2043
12/16/2010	63574	3207
12/16/2010	63575	3041
12/16/2010	63577	4612
12/16/2010	63578	11
12/16/2010	63584	631
12/16/2010	63585	505
12/16/2010	63589	2625
12/16/2010	64416	2869
12/16/2010	64417	2620
12/16/2010	64419	3362
12/16/2010	64420	4034
12/16/2010	64422	3467
12/16/2010	64423	3443
12/16/2010	64424	2196
12/16/2010	64425	17
12/16/2010	64427	1965
12/16/2010	64428	4271
12/16/2010	64429	13
12/16/2010	64432	245
12/16/2010	64433	613
12/16/2010	64434	504
12/16/2010	64435	960
12/16/2010	64436	2325
12/16/2010	65273	5208
12/16/2010	65274	5091
12/16/2010	65283	4407
12/16/2010	65286	3245
12/16/2010	65288	3094
12/16/2010	65290	9730
12/16/2010	65291	11
12/16/2010	65292	1456
12/16/2010	65293	4860
12/16/2010	65305	615
12/16/2010	65306	651
12/16/2010	65307	671
12/16/2010	65308	949
12/16/2010	65309	924
12/16/2010	64949	1110
12/16/2010	64951	42
12/16/2010	64956	657
12/16/2010	64957	1353
12/16/2010	64959	115
12/16/2010	64961	3857
12/16/2010	64962	13
12/16/2010	64963	2438
