# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
02/04/2011	64011	709
02/04/2011	64012	341
02/04/2011	64183	40
02/04/2011	64189	14
02/04/2011	64209	12
02/04/2011	64037	293
02/04/2011	65992	19
02/04/2011	66004	171
02/04/2011	65927	1126
02/04/2011	65929	905
02/04/2011	65934	51
02/04/2011	66243	1338
02/04/2011	66075	268
02/04/2011	66470	69
02/04/2011	67547	942
02/04/2011	67668	77
02/04/2011	67673	11
02/04/2011	67675	24
02/04/2011	67677	9345
02/04/2011	67678	9650
02/04/2011	67679	3299
02/04/2011	67680	14286
02/04/2011	67682	1481
02/04/2011	67684	6
02/04/2011	67685	285
02/04/2011	67687	597
02/04/2011	67462	1220
02/04/2011	67468	516
02/04/2011	68038	540
02/04/2011	68095	7611
02/04/2011	68101	20030
02/04/2011	68106	1907
02/04/2011	68107	3196
02/04/2011	68108	6
02/04/2011	68109	5368
02/04/2011	68110	3361
