# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
12/14/2010	45085	12
12/14/2010	56291	322
12/14/2010	55886	49
12/14/2010	62926	2171
12/14/2010	62930	14
12/14/2010	62932	4583
12/14/2010	62933	2007
12/14/2010	62935	3057
12/14/2010	63140	90
12/14/2010	63599	614
12/14/2010	63600	2670
12/14/2010	63901	838
12/14/2010	63902	4128
12/14/2010	63905	3300
12/14/2010	63906	5192
12/14/2010	63914	5721
12/14/2010	63918	2803
12/14/2010	63920	5089
12/14/2010	63923	1831
12/14/2010	63924	1354
12/14/2010	63927	395
12/14/2010	63933	37
12/14/2010	63934	3734
12/14/2010	63073	20
12/14/2010	63969	1013
12/14/2010	63970	1066
12/14/2010	63972	2679
12/14/2010	63959	1046
12/14/2010	63960	199
12/14/2010	63961	736
12/14/2010	63962	3104
12/14/2010	63986	2928
12/14/2010	63987	3067
12/14/2010	63988	2808
12/14/2010	63990	2760
12/14/2010	63991	144
12/14/2010	63992	3150
12/14/2010	63993	3553
12/14/2010	63994	1325
12/14/2010	63995	1467
12/14/2010	63996	6261
12/14/2010	63998	1991
12/14/2010	63999	1309
12/14/2010	64002	3080
12/14/2010	64004	9315
12/14/2010	64006	591
12/14/2010	64008	343
12/14/2010	64009	783
12/14/2010	64011	821
12/14/2010	64012	176
12/14/2010	64157	728
12/14/2010	64169	57
12/14/2010	64174	8901
12/14/2010	64180	241
12/14/2010	64181	56
12/14/2010	64183	1902
12/14/2010	64184	19437
12/14/2010	64186	18
12/14/2010	64187	241
12/14/2010	64188	394
12/14/2010	64204	5473
12/14/2010	64202	5432
12/14/2010	64220	722
12/14/2010	64221	239
12/14/2010	64118	317
12/14/2010	64119	95
12/14/2010	64120	11937
12/14/2010	64131	43
12/14/2010	64142	137
12/14/2010	64154	2219
12/14/2010	64159	134
12/14/2010	64160	6
12/14/2010	64259	8163
12/14/2010	64260	4265
12/14/2010	64268	11041
12/14/2010	64270	1933
12/14/2010	64271	2918
12/14/2010	64275	5201
12/14/2010	64277	11365
12/14/2010	64278	109
12/14/2010	64279	10648
12/14/2010	64285	4348
12/14/2010	64289	13494
12/14/2010	64292	2082
12/14/2010	64293	2173
12/14/2010	64295	236
12/14/2010	64299	2442
12/14/2010	64303	40
12/14/2010	64306	2779
12/14/2010	64310	2612
12/14/2010	64314	2031
12/14/2010	64315	2550
12/14/2010	64316	3143
12/14/2010	64320	10411
12/14/2010	64189	51
12/14/2010	64191	494
12/14/2010	64193	2275
12/14/2010	64195	658
12/14/2010	64197	532
12/14/2010	64203	514
12/14/2010	64209	8
12/14/2010	64222	33
12/14/2010	64227	215
12/14/2010	64228	1933
12/14/2010	64231	258
12/14/2010	64233	12
12/14/2010	64234	37
12/14/2010	64242	115
12/14/2010	64243	4729
12/14/2010	64244	1693
12/14/2010	64037	521
12/14/2010	63534	175
12/14/2010	63538	9
12/14/2010	63544	99
12/14/2010	63545	4027
12/14/2010	63546	561
12/14/2010	63553	19980
12/14/2010	63556	5484
12/14/2010	63558	5097
12/14/2010	63561	4214
12/14/2010	63562	128
12/14/2010	63563	3014
12/14/2010	63566	7540
12/14/2010	63569	7127
12/14/2010	63573	2138
12/14/2010	63574	2507
12/14/2010	63575	2637
12/14/2010	63576	4599
12/14/2010	63584	560
12/14/2010	63585	479
12/14/2010	63589	3011
12/14/2010	64416	2882
12/14/2010	64417	2670
12/14/2010	64419	3361
12/14/2010	64420	4359
12/14/2010	64422	3509
12/14/2010	64424	2574
12/14/2010	64426	5049
12/14/2010	64431	5102
12/14/2010	64432	866
12/14/2010	64433	497
12/14/2010	64434	543
12/14/2010	64435	801
12/14/2010	64436	3354
12/14/2010	65271	230
12/14/2010	65274	5085
12/14/2010	65281	6
12/14/2010	65283	117
12/14/2010	65286	3253
12/14/2010	65288	2260
12/14/2010	65291	2963
12/14/2010	65292	1497
12/14/2010	65293	5101
12/14/2010	65301	6477
12/14/2010	65304	3386
12/14/2010	65305	684
12/14/2010	65306	741
12/14/2010	65307	739
12/14/2010	65308	1053
12/14/2010	65309	1090
12/14/2010	64949	160
12/14/2010	64950	202
12/14/2010	64951	219
12/14/2010	64954	4552
12/14/2010	64955	600
12/14/2010	64961	3694
12/14/2010	64962	27
12/14/2010	64963	2253
12/14/2010	64964	3472
12/14/2010	64966	4064
12/14/2010	64967	635
12/14/2010	64968	634
12/14/2010	64969	410
12/14/2010	64972	415
12/14/2010	64973	1709
12/14/2010	64975	3500
12/14/2010	65513	655
12/14/2010	65514	949
12/14/2010	65516	169
12/14/2010	65518	97
12/14/2010	65519	24
12/14/2010	65522	43
12/14/2010	65523	33
12/14/2010	65524	896
12/14/2010	65526	13
12/14/2010	65529	559
12/14/2010	65532	112
12/14/2010	65535	14
12/14/2010	65553	39
12/14/2010	65538	5
12/14/2010	65540	71
12/14/2010	65542	21
12/14/2010	65543	5
12/14/2010	65545	1
12/14/2010	65546	11
12/14/2010	65547	5
12/14/2010	65555	1290
12/14/2010	65556	3902
12/14/2010	65558	2037
12/14/2010	65562	5817
12/14/2010	65573	15255
12/14/2010	65572	15155
12/14/2010	65575	980
12/14/2010	65576	1468
12/14/2010	65577	7123
12/14/2010	65578	1335
12/14/2010	65579	6211
12/14/2010	65580	4525
12/14/2010	65581	3315
12/14/2010	65582	1241
12/14/2010	65583	93
12/14/2010	65585	6147
12/14/2010	65586	6373
12/14/2010	65587	25917
12/14/2010	65509	45
12/14/2010	65614	21
12/14/2010	65589	201
12/14/2010	65599	1227
12/14/2010	65600	1436
12/14/2010	65601	1252
12/14/2010	65602	2527
12/14/2010	65603	1567
12/14/2010	65604	1762
12/14/2010	65605	6685
12/14/2010	65606	23
12/14/2010	65609	2436
12/14/2010	65610	1
