# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
12/28/2010	56291	153
12/28/2010	55886	70
12/28/2010	62926	79
12/28/2010	62928	15168
12/28/2010	62932	4128
12/28/2010	62933	14
12/28/2010	62935	3075
12/28/2010	62937	23
12/28/2010	62939	14
12/28/2010	63183	12
12/28/2010	63906	6491
12/28/2010	63912	2683
12/28/2010	63914	4663
12/28/2010	63917	8977
12/28/2010	63920	5438
12/28/2010	63924	1
12/28/2010	63926	3699
12/28/2010	63933	2616
12/28/2010	63934	3845
12/28/2010	63073	1148
12/28/2010	63976	3526
12/28/2010	63959	1471
12/28/2010	63961	939
12/28/2010	63962	2773
12/28/2010	64011	903
12/28/2010	64012	35
12/28/2010	64164	14
12/28/2010	64175	11
12/28/2010	64183	123
12/28/2010	64185	16
12/28/2010	64186	30
12/28/2010	64212	13
12/28/2010	64204	14
12/28/2010	64202	14
12/28/2010	64208	13
12/28/2010	64213	16
12/28/2010	64215	16
12/28/2010	64117	22
12/28/2010	64121	11
12/28/2010	64141	20
12/28/2010	64260	14
12/28/2010	64308	11
12/28/2010	64189	57
12/28/2010	64228	59
12/28/2010	64231	116
12/28/2010	64235	18
12/28/2010	64013	14
12/28/2010	64037	501
12/28/2010	63541	18
12/28/2010	64425	26
12/28/2010	64432	284
12/28/2010	64436	3163
12/28/2010	65273	5342
12/28/2010	65274	4969
12/28/2010	65279	778
12/28/2010	65281	1834
12/28/2010	65283	4331
12/28/2010	65284	3427
12/28/2010	65285	2797
12/28/2010	65286	3255
12/28/2010	65288	2930
12/28/2010	65289	8233
12/28/2010	65291	2613
12/28/2010	65293	4181
12/28/2010	65299	1677
12/28/2010	65304	2517
12/28/2010	65305	1389
12/28/2010	65306	1720
12/28/2010	65307	1276
12/28/2010	65308	1868
12/28/2010	65309	1901
12/28/2010	64947	895
12/28/2010	64950	1297
12/28/2010	64961	4024
12/28/2010	64963	1910
12/28/2010	64966	1706
12/28/2010	64967	698
12/28/2010	64968	616
12/28/2010	64969	434
12/28/2010	64972	424
12/28/2010	64973	1963
12/28/2010	64975	1230
12/28/2010	65587	19
12/28/2010	65992	19
12/28/2010	65993	2751
12/28/2010	65999	15
12/28/2010	66000	700
12/28/2010	66001	64
12/28/2010	66004	390
12/28/2010	66006	3263
12/28/2010	66008	3115
12/28/2010	66009	119
12/28/2010	66011	16603
12/28/2010	66014	4306
12/28/2010	66016	7236
12/28/2010	66017	9087
12/28/2010	66018	1537
12/28/2010	66020	435
12/28/2010	66027	1142
12/28/2010	66023	5004
12/28/2010	66024	851
12/28/2010	66026	1680
12/28/2010	66029	843
12/28/2010	66039	539
12/28/2010	65935	14428
12/28/2010	65936	86475
12/28/2010	65937	6834
12/28/2010	65939	391
12/28/2010	65940	611
12/28/2010	65941	225
12/28/2010	65942	588
12/28/2010	65943	92
12/28/2010	65944	2
12/28/2010	65945	352
12/28/2010	65948	334
12/28/2010	65958	661
12/28/2010	65960	1282
12/28/2010	65967	4987
12/28/2010	65968	5750
12/28/2010	65970	4757
12/28/2010	65972	4774
12/28/2010	65901	72
12/28/2010	65902	34
12/28/2010	65904	2749
12/28/2010	65906	3006
12/28/2010	65907	2859
12/28/2010	65913	2993
12/28/2010	65914	2525
12/28/2010	65915	4683
12/28/2010	65918	3928
12/28/2010	65919	29
12/28/2010	65921	9176
12/28/2010	65923	5607
12/28/2010	65924	5270
12/28/2010	65926	5676
12/28/2010	65927	3802
12/28/2010	65931	4111
12/28/2010	65932	2062
12/28/2010	65933	2644
12/28/2010	65934	35
12/28/2010	66139	54
12/28/2010	66142	3202
12/28/2010	66153	2242
12/28/2010	66156	1170
12/28/2010	66157	1665
12/28/2010	66161	4836
12/28/2010	66167	4598
12/28/2010	66169	2753
12/28/2010	66170	4369
12/28/2010	66174	8544
12/28/2010	66175	43
12/28/2010	66176	4082
12/28/2010	66181	5699
12/28/2010	66183	14928
12/28/2010	66188	11497
12/28/2010	66189	6891
12/28/2010	66191	2773
12/28/2010	66193	1897
12/28/2010	66194	2329
12/28/2010	66195	1156
12/28/2010	66196	2036
12/28/2010	66209	2181
12/28/2010	66210	2010
12/28/2010	66211	3013
12/28/2010	66213	3056
12/28/2010	66217	71
12/28/2010	66228	2789
12/28/2010	66232	2549
12/28/2010	66237	947
12/28/2010	66239	124
12/28/2010	66240	622
12/28/2010	66244	156
12/28/2010	66247	2187
12/28/2010	66251	1855
12/28/2010	66256	4590
12/28/2010	66257	10
12/28/2010	66259	89
12/28/2010	66042	251
12/28/2010	66043	51
12/28/2010	66044	989
12/28/2010	66050	33
12/28/2010	66071	9
12/28/2010	66075	2979
12/28/2010	66077	23904
12/28/2010	66079	773
12/28/2010	66081	3670
12/28/2010	66084	24
12/28/2010	66085	7
12/28/2010	66637	5525
12/28/2010	66640	5904
12/28/2010	66641	3031
12/28/2010	66642	5602
12/28/2010	66643	3040
12/28/2010	66645	17
12/28/2010	66648	2337
12/28/2010	66649	3079
12/28/2010	66650	2360
12/28/2010	66651	6019
12/28/2010	66653	3806
12/28/2010	66654	3994
12/28/2010	66655	1539
12/28/2010	66656	1368
12/28/2010	66658	5792
12/28/2010	66659	2581
12/28/2010	66660	5601
12/28/2010	66661	3627
12/28/2010	66662	3465
12/28/2010	66663	6165
12/28/2010	66664	4788
12/28/2010	66667	6848
12/28/2010	66671	7293
12/28/2010	66672	9747
12/28/2010	66493	5267
12/28/2010	66494	10639
12/28/2010	66495	5530
12/28/2010	66496	5823
12/28/2010	66497	5586
12/28/2010	66499	5466
12/28/2010	66500	5290
12/28/2010	66502	9637
12/28/2010	66512	3280
12/28/2010	66517	187
12/28/2010	66522	292
12/28/2010	66530	336
12/28/2010	66534	11
12/28/2010	66536	3106
12/28/2010	66537	12
12/28/2010	66539	2494
12/28/2010	66541	3967
12/28/2010	66544	26
12/28/2010	66548	10328
12/28/2010	66549	4216
12/28/2010	66550	3400
12/28/2010	66552	1079
12/28/2010	66554	1417
12/28/2010	66557	1319
12/28/2010	66560	15303
12/28/2010	66563	3538
12/28/2010	66565	5922
12/28/2010	66570	11
12/28/2010	66573	22
12/28/2010	66577	9582
12/28/2010	66578	6656
12/28/2010	66317	1835
12/28/2010	66318	401
12/28/2010	66330	2451
12/28/2010	66332	11648
12/28/2010	66335	4109
12/28/2010	66336	4080
12/28/2010	66338	5006
12/28/2010	66342	2345
12/28/2010	66343	1303
12/28/2010	66346	2157
12/28/2010	66348	197
12/28/2010	66350	1186
12/28/2010	66444	653
12/28/2010	66445	246
12/28/2010	66446	925
