# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
12/07/2010	47805	50
12/07/2010	45085	29
12/07/2010	56291	395
12/07/2010	55886	20
12/07/2010	62926	1996
12/07/2010	62928	52
12/07/2010	62935	28
12/07/2010	62937	9188
12/07/2010	63140	143
12/07/2010	63175	14
12/07/2010	63599	620
12/07/2010	63600	2304
12/07/2010	63905	3285
12/07/2010	63906	6417
12/07/2010	63910	8045
12/07/2010	63914	5620
12/07/2010	63920	7514
12/07/2010	63921	42
12/07/2010	63923	1896
12/07/2010	63929	3388
12/07/2010	63933	41
12/07/2010	63073	1186
12/07/2010	63968	2511
12/07/2010	63970	1035
12/07/2010	63972	2690
12/07/2010	63976	3029
12/07/2010	63959	984
12/07/2010	63960	122
12/07/2010	63961	639
12/07/2010	63962	2965
12/07/2010	63985	2819
12/07/2010	63986	2884
12/07/2010	63987	3135
12/07/2010	63989	2759
12/07/2010	63990	2719
12/07/2010	63991	2272
12/07/2010	63993	2070
12/07/2010	63995	1685
12/07/2010	63996	7299
12/07/2010	63997	2762
12/07/2010	63998	2774
12/07/2010	64002	5208
12/07/2010	64004	7480
12/07/2010	64006	647
12/07/2010	64008	385
12/07/2010	64009	850
12/07/2010	64010	417
12/07/2010	64011	861
12/07/2010	64012	261
12/07/2010	64157	957
12/07/2010	64163	285
12/07/2010	64169	74
12/07/2010	64170	167
12/07/2010	64171	76
12/07/2010	64177	5749
12/07/2010	64178	1243
12/07/2010	64184	122485
12/07/2010	64186	16423
12/07/2010	64187	233
12/07/2010	64188	415
12/07/2010	64190	364
12/07/2010	64212	2707
12/07/2010	64204	2710
12/07/2010	64202	2873
12/07/2010	64208	5324
12/07/2010	64220	509
12/07/2010	64221	166
12/07/2010	64117	11522
12/07/2010	64118	321
12/07/2010	64119	184
12/07/2010	64131	367
12/07/2010	64138	61
12/07/2010	64142	124
12/07/2010	64160	17699
12/07/2010	64260	5626
12/07/2010	64263	18845
12/07/2010	64270	2372
12/07/2010	64271	3429
12/07/2010	64274	183
12/07/2010	64275	6093
12/07/2010	64276	4753
12/07/2010	64278	101
12/07/2010	64279	10526
12/07/2010	64280	11181
12/07/2010	64285	7948
12/07/2010	64286	15
12/07/2010	64289	14764
12/07/2010	64290	3081
12/07/2010	64293	2258
12/07/2010	64295	1486
12/07/2010	64303	45
12/07/2010	64306	2867
12/07/2010	64309	2380
12/07/2010	64310	2530
12/07/2010	64314	1911
12/07/2010	64315	2049
12/07/2010	64316	2611
12/07/2010	64320	11417
12/07/2010	64189	51
12/07/2010	64191	531
12/07/2010	64321	219
12/07/2010	64205	567
12/07/2010	64207	3
12/07/2010	64209	13
12/07/2010	64222	3366
12/07/2010	64225	2716
12/07/2010	64227	218
12/07/2010	64231	5898
12/07/2010	64233	17
12/07/2010	64234	28
12/07/2010	64238	46
12/07/2010	64241	30
12/07/2010	64243	5746
12/07/2010	64244	1671
12/07/2010	64037	602
12/07/2010	63534	132
12/07/2010	63539	19
12/07/2010	63542	1726
12/07/2010	63544	126
12/07/2010	63550	5690
12/07/2010	63552	20361
12/07/2010	63553	18307
12/07/2010	63555	2911
12/07/2010	63556	2814
12/07/2010	63558	3034
12/07/2010	63562	4970
12/07/2010	63563	3655
12/07/2010	63564	6813
12/07/2010	63565	8171
12/07/2010	63568	7618
12/07/2010	63569	7959
12/07/2010	63570	8300
12/07/2010	63573	2489
12/07/2010	63575	3091
12/07/2010	63577	5216
12/07/2010	63584	659
12/07/2010	63585	554
12/07/2010	63587	4597
12/07/2010	63588	13124
12/07/2010	63589	2587
12/07/2010	64416	2883
12/07/2010	64417	2635
12/07/2010	64419	3376
12/07/2010	64421	1941
12/07/2010	64422	1806
12/07/2010	64423	3320
12/07/2010	64424	2385
12/07/2010	64426	5850
12/07/2010	64429	28
12/07/2010	64430	7235
12/07/2010	64431	5251
12/07/2010	64432	947
12/07/2010	64433	478
12/07/2010	64434	523
12/07/2010	64435	829
12/07/2010	64436	2642
12/07/2010	65272	273
12/07/2010	65274	6009
12/07/2010	65275	5469
12/07/2010	65276	29
12/07/2010	65278	12
12/07/2010	65281	10
12/07/2010	65283	4200
12/07/2010	65286	2900
12/07/2010	65288	3164
12/07/2010	65292	1534
12/07/2010	65294	33
12/07/2010	65296	10617
12/07/2010	65298	6367
12/07/2010	65303	6701
12/07/2010	65305	446
12/07/2010	65306	477
12/07/2010	65307	500
12/07/2010	65308	682
12/07/2010	65309	686
12/07/2010	64949	1289
12/07/2010	64952	6909
12/07/2010	64954	5
12/07/2010	64957	1811
12/07/2010	64960	4230
12/07/2010	64962	28
12/07/2010	64963	2774
12/07/2010	64964	2878
12/07/2010	64965	771
12/07/2010	64966	4196
12/07/2010	64967	566
12/07/2010	64968	641
12/07/2010	64969	418
12/07/2010	64972	415
12/07/2010	64973	1400
12/07/2010	64975	3
