# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
01/13/2011	56291	11
01/13/2011	55886	50
01/13/2011	64011	648
01/13/2011	64012	143
01/13/2011	64183	68
01/13/2011	64189	15
01/13/2011	64209	11
01/13/2011	64037	680
01/13/2011	64436	3690
01/13/2011	65292	1480
01/13/2011	64973	3000
01/13/2011	65987	13
01/13/2011	65988	24619
01/13/2011	65989	28552
01/13/2011	65991	101
01/13/2011	65992	15
01/13/2011	65994	290
01/13/2011	65996	381
01/13/2011	65997	23
01/13/2011	65999	342
01/13/2011	66001	251
01/13/2011	66004	283
01/13/2011	66011	5771
01/13/2011	66018	1914
01/13/2011	66019	2163
01/13/2011	66020	1222
01/13/2011	66027	684
01/13/2011	66023	2588
01/13/2011	66024	686
01/13/2011	66026	1307
01/13/2011	66029	531
01/13/2011	66030	1010
01/13/2011	66031	429
01/13/2011	66036	58
01/13/2011	66038	1174
01/13/2011	65941	180
01/13/2011	65942	528
01/13/2011	65943	90
01/13/2011	65944	397
01/13/2011	65945	424
01/13/2011	65946	323
01/13/2011	65947	943
01/13/2011	65949	994
01/13/2011	65951	460
01/13/2011	65957	785
01/13/2011	65972	4743
01/13/2011	65973	2125
01/13/2011	65975	4793
01/13/2011	65976	3752
01/13/2011	65906	8686
01/13/2011	65907	8435
01/13/2011	65911	38671
01/13/2011	65913	3585
01/13/2011	65924	4153
01/13/2011	65927	201
01/13/2011	65929	2618
01/13/2011	65931	2459
01/13/2011	65932	1357
01/13/2011	65933	1610
01/13/2011	65934	36
01/13/2011	66138	160
01/13/2011	66142	2991
01/13/2011	66152	3184
01/13/2011	66154	5465
01/13/2011	66157	1549
01/13/2011	66161	3817
01/13/2011	66162	3783
01/13/2011	66163	3883
01/13/2011	66164	3936
01/13/2011	66165	4085
01/13/2011	66167	52
01/13/2011	66170	5429
01/13/2011	66171	7672
01/13/2011	66173	20
01/13/2011	66174	15
01/13/2011	66177	5580
01/13/2011	66179	6549
01/13/2011	66183	1498
01/13/2011	66184	8008
01/13/2011	66185	11316
01/13/2011	66191	2990
01/13/2011	66193	2062
01/13/2011	66194	2094
01/13/2011	66195	53
01/13/2011	66196	2140
01/13/2011	66200	8149
01/13/2011	66202	1746
01/13/2011	66204	16
01/13/2011	66206	9559
01/13/2011	66208	2528
01/13/2011	66209	1639
01/13/2011	66210	2087
01/13/2011	66211	1622
01/13/2011	66213	29
01/13/2011	66220	2670
01/13/2011	66226	98
01/13/2011	66227	2776
01/13/2011	66228	2777
01/13/2011	66229	3636
01/13/2011	66238	1004
01/13/2011	66240	45
01/13/2011	66243	2151
01/13/2011	66244	248
01/13/2011	66245	53
01/13/2011	66247	1994
01/13/2011	66251	6360
01/13/2011	66252	778
01/13/2011	66260	1812
01/13/2011	66042	206
01/13/2011	66043	85
01/13/2011	66044	932
01/13/2011	66047	80
01/13/2011	66065	20
01/13/2011	66073	424
01/13/2011	66075	581
01/13/2011	66077	13
01/13/2011	66078	522
01/13/2011	66079	678
01/13/2011	66084	18
01/13/2011	66085	8
01/13/2011	66509	49723
01/13/2011	66513	640
01/13/2011	66514	392
01/13/2011	66317	1441
01/13/2011	66321	424
01/13/2011	66332	40
01/13/2011	66335	3861
01/13/2011	66336	3746
01/13/2011	66339	4311
01/13/2011	66344	4187
01/13/2011	66352	731
01/13/2011	66359	15
01/13/2011	66470	34
01/13/2011	66430	5776
01/13/2011	66431	6997
01/13/2011	66434	7162
01/13/2011	66435	4120
01/13/2011	66436	2099
01/13/2011	66437	2096
01/13/2011	66438	1544
01/13/2011	66950	208
01/13/2011	67387	29521
01/13/2011	67388	22026
01/13/2011	67392	19950
01/13/2011	67393	14
01/13/2011	67394	20413
01/13/2011	67395	8572
01/13/2011	67397	4260
01/13/2011	67400	5142
01/13/2011	67402	4198
01/13/2011	67403	12383
01/13/2011	67404	8693
01/13/2011	67405	135
01/13/2011	67410	8417
01/13/2011	67413	6
