# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
02/21/2011	55886	34
02/21/2011	64011	1027
02/21/2011	64012	1609
02/21/2011	64183	70
02/21/2011	64189	12
02/21/2011	64037	851
02/21/2011	65992	11
02/21/2011	65927	423
02/21/2011	65929	1801
02/21/2011	65934	87
02/21/2011	66243	589
02/21/2011	66075	35
02/21/2011	66470	63
02/21/2011	67547	2146
02/21/2011	67684	63
02/21/2011	67685	74
02/21/2011	67687	84
02/21/2011	67429	16801
02/21/2011	67430	19831
02/21/2011	67432	14819
02/21/2011	67433	15096
02/21/2011	67436	2025
02/21/2011	67438	2200
02/21/2011	67440	7679
02/21/2011	67442	2632
02/21/2011	67443	2348
02/21/2011	67444	3270
02/21/2011	67445	3975
02/21/2011	67446	3711
02/21/2011	67451	2428
02/21/2011	67453	1704
02/21/2011	67457	344
02/21/2011	67459	375
02/21/2011	67460	436
02/21/2011	67461	424
02/21/2011	67462	3
02/21/2011	67464	2
02/21/2011	67465	456
02/21/2011	67466	268
02/21/2011	67467	168
02/21/2011	67468	1751
02/21/2011	67717	2134
02/21/2011	67718	3
02/21/2011	67998	2117
02/21/2011	68000	3967
02/21/2011	68001	3872
02/21/2011	68002	2500
02/21/2011	68003	6848
02/21/2011	68006	12
02/21/2011	68008	21134
02/21/2011	68009	20938
02/21/2011	68010	23046
02/21/2011	68015	3008
02/21/2011	68017	6621
02/21/2011	68018	144
02/21/2011	68020	12871
02/21/2011	68027	6347
02/21/2011	68028	3032
02/21/2011	68029	2598
02/21/2011	68030	2643
02/21/2011	68031	2674
02/21/2011	68032	2603
02/21/2011	68033	3408
02/21/2011	68034	2219
02/21/2011	68035	2544
02/21/2011	68036	1791
02/21/2011	68037	2608
02/21/2011	68038	1459
02/21/2011	68575	4570
02/21/2011	68577	3357
02/21/2011	68579	2856
02/21/2011	68581	2221
02/21/2011	68582	11190
02/21/2011	68584	7055
02/21/2011	68586	5822
02/21/2011	68588	2979
02/21/2011	68590	2108
02/21/2011	68592	2836
02/21/2011	68593	7078
02/21/2011	68595	2497
02/21/2011	68596	6852
02/21/2011	68598	10354
02/21/2011	68600	5176
02/21/2011	68603	6696
02/21/2011	68607	2840
02/21/2011	68610	2797
