# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
02/06/2011	64011	708
02/06/2011	64012	443
02/06/2011	64183	63
02/06/2011	64189	16
02/06/2011	64037	411
02/06/2011	65992	24
02/06/2011	66004	148
02/06/2011	65927	800
02/06/2011	65929	890
02/06/2011	65934	59
02/06/2011	66243	983
02/06/2011	66075	178
02/06/2011	66470	64
02/06/2011	67547	1182
02/06/2011	67668	27
02/06/2011	67678	4645
02/06/2011	67679	2319
02/06/2011	67680	10189
02/06/2011	67682	2515
02/06/2011	67685	206
02/06/2011	67687	445
02/06/2011	67462	1255
02/06/2011	67468	667
02/06/2011	67718	1
02/06/2011	68038	740
02/06/2011	68095	7624
02/06/2011	68101	11737
02/06/2011	68106	651
02/06/2011	68107	1223
02/06/2011	68108	5293
02/06/2011	68109	1743
02/06/2011	68110	1644
02/06/2011	68111	3849
