# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
12/11/2010	45085	28
12/11/2010	56291	23
12/11/2010	62924	14
12/11/2010	62928	105
12/11/2010	63140	104
12/11/2010	63183	11
12/11/2010	63600	2724
12/11/2010	63911	32
12/11/2010	63913	51
12/11/2010	63914	31
12/11/2010	63073	1128
12/11/2010	63968	11
12/11/2010	63959	1175
12/11/2010	63961	686
12/11/2010	63962	2809
12/11/2010	64006	597
12/11/2010	64008	355
12/11/2010	64009	722
12/11/2010	64010	339
12/11/2010	64011	871
12/11/2010	64012	237
12/11/2010	64170	175
12/11/2010	64172	641
12/11/2010	64182	328
12/11/2010	64185	17
12/11/2010	64186	16502
12/11/2010	64212	13
12/11/2010	64204	34
12/11/2010	64202	22
12/11/2010	64208	12
12/11/2010	64213	15
12/11/2010	64215	17
12/11/2010	64117	21
12/11/2010	64118	292
12/11/2010	64120	13441
12/11/2010	64128	535
12/11/2010	64138	168
12/11/2010	64140	30
12/11/2010	64141	15
12/11/2010	64160	7
12/11/2010	64260	5347
12/11/2010	64290	11
12/11/2010	64295	399
12/11/2010	64189	37
12/11/2010	64321	21
12/11/2010	64207	1
12/11/2010	64209	3
12/11/2010	64222	27
12/11/2010	64225	7351
12/11/2010	64227	205
12/11/2010	64231	478
12/11/2010	64234	16
12/11/2010	64235	14
12/11/2010	64244	1764
12/11/2010	64037	410
12/11/2010	63537	57
12/11/2010	63541	17001
12/11/2010	63543	9871
12/11/2010	63544	26
12/11/2010	63545	730
12/11/2010	63566	134
12/11/2010	63570	12
12/11/2010	63576	15
12/11/2010	63584	492
12/11/2010	63585	473
12/11/2010	63587	3737
12/11/2010	63588	9798
12/11/2010	63589	3140
12/11/2010	64425	16
12/11/2010	64430	13
12/11/2010	64432	886
12/11/2010	64433	431
12/11/2010	64434	442
12/11/2010	64435	784
12/11/2010	64436	2315
12/11/2010	65274	129
12/11/2010	65283	4184
12/11/2010	65292	13
12/11/2010	65293	5487
12/11/2010	65294	38
12/11/2010	65305	495
12/11/2010	65306	514
12/11/2010	65307	511
12/11/2010	65308	752
12/11/2010	65309	735
12/11/2010	64947	387
12/11/2010	64951	50
12/11/2010	64956	838
12/11/2010	64962	12
12/11/2010	64966	4459
12/11/2010	64967	574
12/11/2010	64968	608
12/11/2010	64973	1225
12/11/2010	64975	3352
12/11/2010	65513	378
12/11/2010	65514	1254
12/11/2010	65515	1484
12/11/2010	65516	268
12/11/2010	65518	19
12/11/2010	65550	184
12/11/2010	65524	108
12/11/2010	65526	14
12/11/2010	65537	14
12/11/2010	65540	102
12/11/2010	65542	33
12/11/2010	65543	10
12/11/2010	65555	7135
12/11/2010	65556	4065
12/11/2010	65560	18261
12/11/2010	65573	11113
12/11/2010	65572	11217
12/11/2010	65574	37298
12/11/2010	65576	1747
12/11/2010	65580	5120
12/11/2010	65583	98
12/11/2010	65585	63
12/11/2010	65586	6368
12/11/2010	65587	31910
12/11/2010	65614	16
12/11/2010	65589	192
12/11/2010	65597	3523
12/11/2010	65599	1170
12/11/2010	65600	2463
12/11/2010	65601	2034
12/11/2010	65602	4400
12/11/2010	65603	2547
12/11/2010	65604	5551
