# Generic Ad Server template file (user: 63978 ds_id: 2) 
#       Tracking Code 
Date	Tracking Code	Event 21
01/10/2011	55886	42
01/10/2011	60658	11
01/10/2011	63914	24
01/10/2011	63988	17
01/10/2011	64011	523
01/10/2011	64012	153
01/10/2011	64183	36
01/10/2011	64279	22
01/10/2011	64231	12
01/10/2011	64037	607
01/10/2011	64436	3678
01/10/2011	65291	12
01/10/2011	65292	1550
01/10/2011	65293	23
01/10/2011	64973	2196
01/10/2011	65585	19
01/10/2011	65991	89
01/10/2011	65992	23
01/10/2011	65993	1961
01/10/2011	65997	57
01/10/2011	65999	331
01/10/2011	66001	190
01/10/2011	66004	211
01/10/2011	66006	2440
01/10/2011	66008	2978
01/10/2011	66011	5425
01/10/2011	66013	117
01/10/2011	66014	8691
01/10/2011	66015	1320
01/10/2011	66017	13
01/10/2011	66018	1984
01/10/2011	66020	1616
01/10/2011	66027	765
01/10/2011	66023	2514
01/10/2011	66026	972
01/10/2011	66029	590
01/10/2011	66030	3
01/10/2011	66038	1176
01/10/2011	66040	270
01/10/2011	65941	170
01/10/2011	65942	535
01/10/2011	65943	74
01/10/2011	65944	303
01/10/2011	65945	361
01/10/2011	65946	358
01/10/2011	65947	1300
01/10/2011	65956	3363
01/10/2011	65961	247
01/10/2011	65963	11727
01/10/2011	65965	9381
01/10/2011	65973	2138
01/10/2011	65975	4779
01/10/2011	65906	8755
01/10/2011	65907	8431
01/10/2011	65913	3435
01/10/2011	65914	1814
01/10/2011	65915	5848
01/10/2011	65918	5486
01/10/2011	65924	4468
01/10/2011	65927	227
01/10/2011	65929	5768
01/10/2011	65931	2385
01/10/2011	65932	1318
01/10/2011	65933	1608
01/10/2011	65934	55
01/10/2011	66138	153
01/10/2011	66141	1635
01/10/2011	66142	3079
01/10/2011	66145	1613
01/10/2011	66143	1593
01/10/2011	66149	10219
01/10/2011	66150	10485
01/10/2011	66153	2224
01/10/2011	66154	5579
01/10/2011	66155	5088
01/10/2011	66161	13
01/10/2011	66162	3964
01/10/2011	66165	4189
01/10/2011	66167	5735
01/10/2011	66173	3532
01/10/2011	66177	5707
01/10/2011	66180	5407
01/10/2011	66183	15496
01/10/2011	66184	9174
01/10/2011	66193	2130
01/10/2011	66194	2119
01/10/2011	66195	28
01/10/2011	66196	2047
01/10/2011	66200	133
01/10/2011	66209	1906
01/10/2011	66210	1872
01/10/2011	66211	1373
01/10/2011	66214	3020
01/10/2011	66222	2655
01/10/2011	66226	3557
01/10/2011	66232	2467
01/10/2011	66233	3874
01/10/2011	66237	719
01/10/2011	66238	913
01/10/2011	66239	15
01/10/2011	66241	914
01/10/2011	66243	4030
01/10/2011	66244	137
01/10/2011	66247	1885
01/10/2011	66250	42
01/10/2011	66254	1373
01/10/2011	66259	12
01/10/2011	66042	216
01/10/2011	66043	72
01/10/2011	66044	562
01/10/2011	66065	14
01/10/2011	66073	231
01/10/2011	66075	2680
01/10/2011	66077	43
01/10/2011	66078	552
01/10/2011	66084	21
01/10/2011	66085	5
01/10/2011	66509	25
01/10/2011	66513	462
01/10/2011	66332	36
01/10/2011	66335	4281
01/10/2011	66336	3492
01/10/2011	66339	4016
01/10/2011	66341	28125
01/10/2011	66346	2104
01/10/2011	66353	101
01/10/2011	66470	50
01/10/2011	66620	354
01/10/2011	66622	113
01/10/2011	66626	47
01/10/2011	66631	93
01/10/2011	66633	433
01/10/2011	66430	5755
01/10/2011	66431	7532
01/10/2011	66432	1977
01/10/2011	66433	4407
01/10/2011	66434	7451
01/10/2011	66435	3925
01/10/2011	66436	1994
01/10/2011	66437	1985
01/10/2011	66438	1452
01/10/2011	66938	85
01/10/2011	66939	10
01/10/2011	66940	101
01/10/2011	66942	43
01/10/2011	66943	7
01/10/2011	66944	33
01/10/2011	66945	5
01/10/2011	66946	13
01/10/2011	66948	22287
01/10/2011	66949	20310
01/10/2011	66950	29597
01/10/2011	66954	3447
01/10/2011	66955	3
01/10/2011	66958	3084
01/10/2011	66961	10222
01/10/2011	66963	7984
01/10/2011	66970	3476
01/10/2011	66971	3560
01/10/2011	66973	10991
01/10/2011	66974	1455
01/10/2011	66975	3077
01/10/2011	66976	2341
01/10/2011	66977	2376
01/10/2011	67386	23392
01/10/2011	67387	29619
01/10/2011	67388	22287
01/10/2011	67392	20247
01/10/2011	67394	20392
01/10/2011	67399	4992
01/10/2011	67400	171
01/10/2011	67401	5042
01/10/2011	67402	4667
01/10/2011	67413	4
01/10/2011	67415	3523
01/10/2011	67469	11848
01/10/2011	67470	421
01/10/2011	67471	88
01/10/2011	67475	6234
01/10/2011	67477	3238
01/10/2011	67478	448
01/10/2011	67481	2433
01/10/2011	67482	2194
01/10/2011	67483	2277
01/10/2011	67484	324
01/10/2011	67490	4086
01/10/2011	67491	4333
01/10/2011	67493	2817
01/10/2011	67494	1750
01/10/2011	67496	1839
01/10/2011	67504	336
01/10/2011	67505	270
01/10/2011	67507	1245
01/10/2011	67509	843
01/10/2011	67513	24
01/10/2011	67518	23
01/10/2011	67520	24
01/10/2011	67523	4
01/10/2011	67525	106
01/10/2011	67526	359
01/10/2011	67532	47
01/10/2011	67530	47
01/10/2011	67533	53466
01/10/2011	67534	63
01/10/2011	67539	7649
01/10/2011	67540	7041
01/10/2011	67542	3060
01/10/2011	67546	2944
01/10/2011	67547	880
01/10/2011	67295	17378
01/10/2011	67299	4754
01/10/2011	67300	3224
01/10/2011	67301	33
01/10/2011	67302	14
01/10/2011	67304	2049
01/10/2011	67305	2040
01/10/2011	67306	2234
01/10/2011	67307	3095
01/10/2011	67308	6
01/10/2011	67309	2066
01/10/2011	67310	18760
01/10/2011	67314	1896
01/10/2011	67322	13672
01/10/2011	67429	21190
01/10/2011	67430	24157
01/10/2011	67432	19247
01/10/2011	67434	19164
01/10/2011	67436	1941
01/10/2011	67438	2052
01/10/2011	67440	7117
01/10/2011	67442	2446
01/10/2011	67443	2760
01/10/2011	67445	3206
01/10/2011	67449	2164
01/10/2011	67453	595
01/10/2011	67457	529
01/10/2011	67459	460
01/10/2011	67460	686
01/10/2011	67461	715
01/10/2011	67462	323
01/10/2011	67463	291
01/10/2011	67464	283
